
time,AccelerometerX,AccelerometerY,AccelerometerZ
0.0090,-0.2666,1.0181,0.1347
0.0090,-0.2666,1.0181,0.1347
0.0090,-0.2666,1.0181,0.1347
0.0100,-0.2674,1.0325,0.1141
0.0100,-0.2647,1.0152,0.1664
0.0480,-0.2647,1.0152,0.1664
0.0480,-0.2647,1.0152,0.1664
0.0490,-0.2647,1.0152,0.1664
0.0490,-0.2647,1.0152,0.1664
0.0490,-0.2708,1.0098,0.1647
0.0610,-0.2708,1.0098,0.1647
0.0610,-0.2708,1.0098,0.1647
0.0610,-0.2708,1.0098,0.1647
0.0620,-0.2788,1.0142,0.1469
0.0620,-0.2788,1.0142,0.1469
0.0890,-0.2788,1.0142,0.1469
0.0890,-0.2788,1.0142,0.1469
0.0900,-0.2788,1.0142,0.1469
0.0900,-0.2703,1.0091,0.1410
0.0910,-0.2647,1.0081,0.1779
0.1190,-0.2647,1.0081,0.1779
0.1200,-0.2647,1.0081,0.1779
0.1200,-0.2647,1.0081,0.1779
0.1200,-0.2681,1.0130,0.1442
0.1410,-0.2681,1.0130,0.1442
0.1410,-0.2681,1.0130,0.1442
0.1420,-0.2681,1.0130,0.1442
0.1430,-0.2701,1.0054,0.1596
0.1430,-0.2701,1.0054,0.1596
0.1720,-0.2701,1.0054,0.1596
0.1720,-0.2701,1.0054,0.1596
0.1730,-0.2701,1.0054,0.1596
0.1730,-0.2701,1.0110,0.1574
0.1730,-0.2627,1.0262,0.1415
0.2020,-0.2627,1.0262,0.1415
0.2020,-0.2627,1.0262,0.1415
0.2030,-0.2627,1.0262,0.1415
0.2040,-0.2593,1.0076,0.1552
0.2220,-0.2593,1.0076,0.1552
0.2230,-0.2593,1.0076,0.1552
0.2240,-0.2593,1.0076,0.1552
0.2240,-0.2644,0.9949,0.1716
0.2250,-0.2644,0.9949,0.1716
0.2300,-0.2644,0.9949,0.1716
0.2510,-0.2644,0.9949,0.1716
0.2510,-0.2644,0.9949,0.1716
0.2520,-0.2644,0.9949,0.1716
0.2520,-0.2649,1.0169,0.1483
0.2520,-0.2615,1.0259,0.1342
0.2810,-0.2615,1.0259,0.1342
0.2810,-0.2615,1.0259,0.1342
0.2820,-0.2615,1.0259,0.1342
0.2830,-0.2598,1.0176,0.1620
0.3020,-0.2598,1.0176,0.1620
0.3030,-0.2598,1.0176,0.1620
0.3030,-0.2598,1.0176,0.1620
0.3030,-0.2647,1.0093,0.1686
0.3030,-0.2647,1.0093,0.1686
0.3310,-0.2647,1.0093,0.1686
0.3310,-0.2647,1.0093,0.1686
0.3310,-0.2647,1.0093,0.1686
0.4450,-0.2627,1.0101,0.1481
0.4460,-0.2617,1.0059,0.1537
0.4530,-0.2617,1.0059,0.1537
0.4550,-0.2617,1.0059,0.1537
0.4550,-0.2617,1.0059,0.1537
0.4560,-0.2617,1.0059,0.1537
0.4560,-0.2617,1.0059,0.1537
0.4570,-0.2617,1.0059,0.1537
0.4570,-0.2617,1.0059,0.1537
0.4570,-0.2617,1.0059,0.1537
0.4570,-0.2617,1.0059,0.1537
0.4570,-0.2617,1.0059,0.1537
0.4580,-0.2617,1.0059,0.1537
0.4580,-0.2617,1.0059,0.1537
0.4580,-0.2561,1.0147,0.1515
0.4590,-0.2549,1.0250,0.1381
0.4590,-0.2661,1.0128,0.1545
0.4590,-0.2720,1.0018,0.1681
0.4590,-0.2659,1.0120,0.1498
0.4590,-0.2659,1.0120,0.1498
0.4600,-0.2659,1.0120,0.1498
0.4600,-0.2659,1.0120,0.1498
0.4600,-0.2659,1.0120,0.1498
0.4640,-0.2659,1.0120,0.1498
0.4640,-0.2659,1.0120,0.1498
0.4640,-0.2630,1.0147,0.1415
0.4640,-0.2630,1.0147,0.1415
0.4900,-0.2630,1.0147,0.1415
0.4900,-0.2630,1.0147,0.1415
0.4900,-0.2630,1.0147,0.1415
0.4910,-0.2669,1.0164,0.1547
0.4920,-0.2725,1.0103,0.1581
0.5200,-0.2725,1.0103,0.1581
0.5200,-0.2725,1.0103,0.1581
0.5210,-0.2725,1.0103,0.1581
0.5210,-0.2759,1.0096,0.1579
0.5410,-0.2759,1.0096,0.1579
0.5420,-0.2759,1.0096,0.1579
0.5420,-0.2759,1.0096,0.1579
0.5420,-0.2737,1.0157,0.1459
0.5430,-0.2737,1.0157,0.1459
0.5710,-0.2737,1.0157,0.1459
0.5720,-0.2737,1.0157,0.1459
0.5720,-0.2737,1.0157,0.1459
0.5730,-0.2664,1.0147,0.1398
0.5730,-0.2647,1.0130,0.1547
0.6020,-0.2647,1.0130,0.1547
0.6020,-0.2647,1.0130,0.1547
0.6030,-0.2647,1.0130,0.1547
0.6040,-0.2559,1.0125,0.1559
0.6220,-0.2559,1.0125,0.1559
0.6250,-0.2559,1.0125,0.1559
0.6250,-0.2559,1.0125,0.1559
0.6250,-0.2566,1.0150,0.1557
0.6260,-0.2566,1.0150,0.1557
0.6300,-0.2566,1.0150,0.1557
0.6350,-0.2566,1.0150,0.1557
0.6520,-0.2566,1.0150,0.1557
0.6520,-0.2566,1.0150,0.1557
0.6660,-0.2566,1.0150,0.1557
0.6660,-0.2603,1.0184,0.1454
0.6660,-0.2554,1.0120,0.1400
0.6820,-0.2554,1.0120,0.1400
0.6830,-0.2554,1.0120,0.1400
0.6830,-0.2554,1.0120,0.1400
0.6870,-0.2576,1.0074,0.1659
0.7030,-0.2576,1.0074,0.1659
0.7040,-0.2576,1.0074,0.1659
0.7040,-0.2576,1.0074,0.1659
0.7060,-0.2639,1.0181,0.1542
0.7070,-0.2639,1.0181,0.1542
0.7320,-0.2639,1.0181,0.1542
0.7320,-0.2639,1.0181,0.1542
0.7330,-0.2639,1.0181,0.1542
0.7350,-0.2639,1.0225,0.1337
0.7350,-0.2610,1.0174,0.1464
0.7630,-0.2610,1.0174,0.1464
0.7630,-0.2610,1.0174,0.1464
0.7630,-0.2610,1.0174,0.1464
0.7650,-0.2666,1.0135,0.1447
0.7830,-0.2666,1.0135,0.1447
0.7840,-0.2666,1.0135,0.1447
0.7840,-0.2666,1.0135,0.1447
0.7870,-0.2661,1.0145,0.1579
0.7870,-0.2661,1.0145,0.1579
0.8130,-0.2661,1.0145,0.1579
0.8130,-0.2661,1.0145,0.1579
0.8130,-0.2661,1.0145,0.1579
0.8160,-0.2627,1.0140,0.1623
0.8160,-0.2666,1.0091,0.1535
0.8300,-0.2666,1.0091,0.1535
0.8410,-0.2666,1.0091,0.1535
0.8410,-0.2666,1.0091,0.1535
0.8410,-0.2666,1.0091,0.1535
0.8420,-0.2698,1.0211,0.1461
0.8610,-0.2698,1.0211,0.1461
0.8620,-0.2698,1.0211,0.1461
0.8630,-0.2698,1.0211,0.1461
0.8630,-0.2715,1.0196,0.1420
0.8630,-0.2715,1.0196,0.1420
0.8900,-0.2715,1.0196,0.1420
0.8900,-0.2715,1.0196,0.1420
0.8910,-0.2715,1.0196,0.1420
0.8910,-0.2735,1.0066,0.1557
0.8920,-0.2647,1.0079,0.1552
0.9210,-0.2647,1.0079,0.1552
0.9210,-0.2647,1.0079,0.1552
0.9210,-0.2647,1.0079,0.1552
0.9210,-0.2635,1.0142,0.1410
0.9410,-0.2635,1.0142,0.1410
0.9410,-0.2635,1.0142,0.1410
0.9430,-0.2635,1.0142,0.1410
0.9430,-0.2676,1.0157,0.1508
0.9430,-0.2676,1.0157,0.1508
0.9710,-0.2676,1.0157,0.1508
0.9710,-0.2676,1.0157,0.1508
0.9710,-0.2676,1.0157,0.1508
0.9720,-0.2688,1.0169,0.1505
0.9720,-0.2659,1.0167,0.1552
1.0000,-0.2659,1.0167,0.1552
1.0000,-0.2659,1.0167,0.1552
1.0010,-0.2659,1.0167,0.1552
1.0010,-0.2674,1.0120,0.1549
1.0220,-0.2674,1.0120,0.1549
1.0220,-0.2674,1.0120,0.1549
1.0230,-0.2674,1.0120,0.1549
1.0230,-0.2681,1.0174,0.1498
1.0230,-0.2681,1.0174,0.1498
1.0280,-0.2681,1.0174,0.1498
1.0340,-0.2681,1.0174,0.1498
1.0500,-0.2681,1.0174,0.1498
1.0500,-0.2681,1.0174,0.1498
1.0510,-0.2681,1.0174,0.1498
1.0510,-0.2683,1.0084,0.1491
1.0510,-0.2696,1.0059,0.1618
1.0810,-0.2696,1.0059,0.1618
1.0810,-0.2696,1.0059,0.1618
1.0810,-0.2696,1.0059,0.1618
1.0820,-0.2666,1.0159,0.1461
1.1010,-0.2666,1.0159,0.1461
1.1010,-0.2666,1.0159,0.1461
1.1010,-0.2666,1.0159,0.1461
1.1020,-0.2630,1.0213,0.1400
1.1020,-0.2630,1.0213,0.1400
1.1310,-0.2630,1.0213,0.1400
1.1310,-0.2630,1.0213,0.1400
1.1310,-0.2630,1.0213,0.1400
1.1310,-0.2613,1.0118,0.1444
1.1320,-0.2686,1.0035,0.1527
1.1600,-0.2686,1.0035,0.1527
1.1610,-0.2686,1.0035,0.1527
1.1610,-0.2686,1.0035,0.1527
1.1610,-0.2698,1.0066,0.1596
1.1820,-0.2698,1.0066,0.1596
1.1820,-0.2698,1.0066,0.1596
1.1830,-0.2698,1.0066,0.1596
1.1830,-0.2537,1.0240,0.1481
1.1830,-0.2537,1.0240,0.1481
1.2110,-0.2537,1.0240,0.1481
1.2170,-0.2537,1.0240,0.1481
1.2180,-0.2537,1.0240,0.1481
1.2180,-0.2402,1.0277,0.1515
1.2180,-0.2505,1.0079,0.1633
1.2280,-0.2505,1.0079,0.1633
1.2330,-0.2505,1.0079,0.1633
1.2410,-0.2505,1.0079,0.1633
1.2410,-0.2505,1.0079,0.1633
1.2410,-0.2505,1.0079,0.1633
1.2420,-0.2666,1.0101,0.1623
1.2620,-0.2666,1.0101,0.1623
1.2620,-0.2666,1.0101,0.1623
1.2620,-0.2666,1.0101,0.1623
1.2630,-0.2803,1.0118,0.1532
1.2630,-0.2803,1.0118,0.1532
1.2910,-0.2803,1.0118,0.1532
1.2910,-0.2803,1.0118,0.1532
1.2910,-0.2803,1.0118,0.1532
1.2920,-0.2769,1.0191,0.1459
1.2920,-0.2771,1.0228,0.1310
1.3210,-0.2771,1.0228,0.1310
1.3210,-0.2771,1.0228,0.1310
1.3230,-0.2771,1.0228,0.1310
1.3230,-0.2754,1.0110,0.1586
1.3480,-0.2754,1.0110,0.1586
1.3490,-0.2754,1.0110,0.1586
1.3490,-0.2754,1.0110,0.1586
1.3490,-0.2688,1.0025,0.1799
1.3500,-0.2688,1.0025,0.1799
1.3730,-0.2688,1.0025,0.1799
1.3730,-0.2688,1.0025,0.1799
1.3730,-0.2688,1.0025,0.1799
1.3740,-0.2686,1.0064,0.1503
1.3740,-0.2788,1.0172,0.1425
1.4010,-0.2788,1.0172,0.1425
1.4020,-0.2788,1.0172,0.1425
1.4020,-0.2788,1.0172,0.1425
1.4030,-0.2754,1.0264,0.1383
1.4230,-0.2754,1.0264,0.1383
1.4240,-0.2754,1.0264,0.1383
1.4240,-0.2754,1.0264,0.1383
1.4240,-0.2681,1.0113,0.1457
1.4250,-0.2681,1.0113,0.1457
1.4300,-0.2681,1.0113,0.1457
1.4340,-0.2681,1.0113,0.1457
1.4520,-0.2681,1.0113,0.1457
1.4520,-0.2681,1.0113,0.1457
1.4530,-0.2681,1.0113,0.1457
1.4530,-0.2637,1.0069,0.1642
1.4530,-0.2617,1.0137,0.1373
1.4830,-0.2617,1.0137,0.1373
1.4830,-0.2617,1.0137,0.1373
1.4840,-0.2617,1.0137,0.1373
1.4840,-0.2617,1.0106,0.1339
1.5040,-0.2617,1.0106,0.1339
1.5040,-0.2617,1.0106,0.1339
1.5050,-0.2617,1.0106,0.1339
1.5060,-0.2676,1.0027,0.1542
1.5060,-0.2676,1.0027,0.1542
1.5330,-0.2676,1.0027,0.1542
1.5340,-0.2676,1.0027,0.1542
1.5340,-0.2676,1.0027,0.1542
1.5350,-0.2718,1.0110,0.1454
1.5360,-0.2659,1.0279,0.1471
1.5650,-0.2659,1.0279,0.1471
1.5670,-0.2659,1.0279,0.1471
1.5680,-0.2659,1.0279,0.1471
