
time,AccelerometerX,AccelerometerY,AccelerometerZ
0.0710,-0.1105,1.0445,0.1000
0.0710,-0.1105,1.0445,0.1000
0.0710,-0.1105,1.0445,0.1000
0.0710,-0.1132,1.0418,0.1207
0.0710,-0.1212,1.0492,0.1195
0.0720,-0.1212,1.0492,0.1195
0.0720,-0.1212,1.0492,0.1195
0.0720,-0.1212,1.0492,0.1195
0.0720,-0.1281,1.0543,0.1046
0.0720,-0.1281,1.0543,0.1046
0.0720,-0.1281,1.0543,0.1046
0.0730,-0.1281,1.0543,0.1046
0.0730,-0.1281,1.0543,0.1046
0.0730,-0.1149,1.0509,0.1285
0.0730,-0.1149,1.0509,0.1285
0.0730,-0.1149,1.0509,0.1285
0.0730,-0.1149,1.0509,0.1285
0.0730,-0.1117,1.0426,0.1349
0.0730,-0.1163,1.0387,0.1290
0.0740,-0.1163,1.0387,0.1290
0.0740,-0.1163,1.0387,0.1290
0.0740,-0.1163,1.0387,0.1290
0.0740,-0.1183,1.0457,0.1210
0.0740,-0.1183,1.0457,0.1210
0.0780,-0.1183,1.0457,0.1210
0.0780,-0.1183,1.0457,0.1210
0.0780,-0.1183,1.0457,0.1210
0.0780,-0.1156,1.0501,0.1183
0.1320,-0.1156,1.0501,0.1183
0.1320,-0.1156,1.0501,0.1183
0.1320,-0.1156,1.0501,0.1183
0.1330,-0.1154,1.0455,0.1210
0.1330,-0.1173,1.0401,0.1359
0.1330,-0.1173,1.0401,0.1359
0.1330,-0.1173,1.0401,0.1359
0.1330,-0.1173,1.0401,0.1359
0.1330,-0.1173,1.0401,0.1359
0.1340,-0.1161,1.0418,0.1303
0.1340,-0.1161,1.0418,0.1303
0.2270,-0.1161,1.0418,0.1303
0.2280,-0.1161,1.0418,0.1303
0.2280,-0.1161,1.0418,0.1303
0.2280,-0.1114,1.0475,0.1134
0.2280,-0.1114,1.0475,0.1134
0.2280,-0.1114,1.0475,0.1134
0.2280,-0.1114,1.0475,0.1134
0.2290,-0.1134,1.0499,0.1119
0.2290,-0.1220,1.0492,0.1239
0.2290,-0.1220,1.0492,0.1239
0.2290,-0.1220,1.0492,0.1239
0.2290,-0.1220,1.0492,0.1239
0.2290,-0.1190,1.0477,0.1234
0.2290,-0.1190,1.0477,0.1234
0.2350,-0.1190,1.0477,0.1234
0.2350,-0.1190,1.0477,0.1234
0.2350,-0.1190,1.0477,0.1234
0.2350,-0.1132,1.0453,0.1168
0.2660,-0.1132,1.0453,0.1168
0.2660,-0.1132,1.0453,0.1168
0.2670,-0.1132,1.0453,0.1168
0.2680,-0.1112,1.0406,0.1183
0.2680,-0.1114,1.0431,0.1210
0.2890,-0.1114,1.0431,0.1210
0.2900,-0.1114,1.0431,0.1210
0.2900,-0.1114,1.0431,0.1210
0.2910,-0.1183,1.0465,0.1190
0.2910,-0.1183,1.0465,0.1190
0.3190,-0.1183,1.0465,0.1190
0.3190,-0.1183,1.0465,0.1190
0.3200,-0.1183,1.0465,0.1190
0.3210,-0.1205,1.0479,0.1215
0.3230,-0.1205,1.0479,0.1215
0.3240,-0.1205,1.0479,0.1215
0.3480,-0.1205,1.0479,0.1215
0.3480,-0.1205,1.0479,0.1215
0.3480,-0.1205,1.0479,0.1215
0.3520,-0.1156,1.0499,0.1188
0.3520,-0.1124,1.0487,0.1124
0.3680,-0.1124,1.0487,0.1124
0.3680,-0.1124,1.0487,0.1124
0.3690,-0.1124,1.0487,0.1124
0.3710,-0.1173,1.0411,0.1195
0.3710,-0.1173,1.0411,0.1195
0.3990,-0.1173,1.0411,0.1195
0.3990,-0.1173,1.0411,0.1195
0.4000,-0.1173,1.0411,0.1195
0.4000,-0.1261,1.0418,0.1281
0.4270,-0.1261,1.0418,0.1281
0.4280,-0.1261,1.0418,0.1281
0.4290,-0.1261,1.0418,0.1281
0.4290,-0.1337,1.0494,0.1232
0.4290,-0.1305,1.0543,0.1092
0.4490,-0.1305,1.0543,0.1092
0.4510,-0.1305,1.0543,0.1092
0.4510,-0.1305,1.0543,0.1092
0.4520,-0.1224,1.0470,0.1100
0.4520,-0.1224,1.0470,0.1100
0.4780,-0.1224,1.0470,0.1100
0.4780,-0.1224,1.0470,0.1100
0.4780,-0.1224,1.0470,0.1100
0.4890,-0.1149,1.0426,0.1210
0.5080,-0.1149,1.0426,0.1210
0.5090,-0.1149,1.0426,0.1210
0.5090,-0.1149,1.0426,0.1210
0.5090,-0.1080,1.0433,0.1281
0.5120,-0.1048,1.0484,0.1263
0.5220,-0.1048,1.0484,0.1263
0.5290,-0.1048,1.0484,0.1263
0.5320,-0.1048,1.0484,0.1263
0.5330,-0.1048,1.0484,0.1263
0.5330,-0.1102,1.0506,0.1188
0.5330,-0.1102,1.0506,0.1188
0.5340,-0.1102,1.0506,0.1188
0.5580,-0.1102,1.0506,0.1188
0.5590,-0.1102,1.0506,0.1188
0.5590,-0.1102,1.0506,0.1188
0.5610,-0.1173,1.0479,0.1136
0.5880,-0.1173,1.0479,0.1136
0.5880,-0.1173,1.0479,0.1136
0.5880,-0.1173,1.0479,0.1136
0.5910,-0.1239,1.0467,0.1144
0.5910,-0.1285,1.0479,0.1149
0.6090,-0.1285,1.0479,0.1149
0.6090,-0.1285,1.0479,0.1149
0.6110,-0.1285,1.0479,0.1149
0.6110,-0.1290,1.0457,0.1166
0.6110,-0.1290,1.0457,0.1166
0.6380,-0.1290,1.0457,0.1166
0.6380,-0.1290,1.0457,0.1166
0.6380,-0.1290,1.0457,0.1166
0.6390,-0.1278,1.0453,0.1259
0.6680,-0.1278,1.0453,0.1259
0.6690,-0.1278,1.0453,0.1259
0.6690,-0.1278,1.0453,0.1259
0.6700,-0.1239,1.0494,0.1220
0.6710,-0.1193,1.0506,0.1085
0.6880,-0.1193,1.0506,0.1085
0.6910,-0.1193,1.0506,0.1085
0.6910,-0.1193,1.0506,0.1085
0.6920,-0.1149,1.0460,0.1097
0.6920,-0.1149,1.0460,0.1097
0.7190,-0.1149,1.0460,0.1097
0.7190,-0.1149,1.0460,0.1097
0.7200,-0.1149,1.0460,0.1097
0.7220,-0.1146,1.0440,0.1268
0.7240,-0.1146,1.0440,0.1268
0.7240,-0.1146,1.0440,0.1268
0.7490,-0.1146,1.0440,0.1268
0.7490,-0.1146,1.0440,0.1268
0.7500,-0.1146,1.0440,0.1268
0.7510,-0.1202,1.0443,0.1310
0.7510,-0.1217,1.0479,0.1205
0.7680,-0.1217,1.0479,0.1205
0.7680,-0.1217,1.0479,0.1205
0.7680,-0.1217,1.0479,0.1205
0.7690,-0.1217,1.0501,0.1134
0.7690,-0.1217,1.0501,0.1134
0.7970,-0.1217,1.0501,0.1134
0.7980,-0.1217,1.0501,0.1134
0.7980,-0.1217,1.0501,0.1134
0.7980,-0.1195,1.0455,0.1136
0.8270,-0.1195,1.0455,0.1136
0.8270,-0.1195,1.0455,0.1136
0.8270,-0.1195,1.0455,0.1136
0.8280,-0.1195,1.0423,0.1215
0.8280,-0.1237,1.0438,0.1273
0.8470,-0.1237,1.0438,0.1273
0.8470,-0.1237,1.0438,0.1273
0.8480,-0.1237,1.0438,0.1273
