
time,AccelerometerX,AccelerometerY,AccelerometerZ
0.0190,-0.1967,1.0084,0.1523
0.0190,-0.2055,1.0294,0.1124
0.0200,-0.2055,1.0294,0.1124
0.0200,-0.2055,1.0294,0.1124
0.0200,-0.2055,1.0294,0.1124
0.0200,-0.2055,1.0294,0.1124
0.0210,-0.2058,1.0306,0.1293
0.0210,-0.2090,1.0597,0.0833
0.0610,-0.2090,1.0597,0.0833
0.0610,-0.2090,1.0597,0.0833
0.0620,-0.2090,1.0597,0.0833
0.0620,-0.1862,1.0511,0.1110
0.0700,-0.1862,1.0511,0.1110
0.0720,-0.1862,1.0511,0.1110
0.0720,-0.1862,1.0511,0.1110
0.0730,-0.2004,1.0115,0.1725
0.0730,-0.2004,1.0115,0.1725
0.0900,-0.2004,1.0115,0.1725
0.1000,-0.2004,1.0115,0.1725
0.1010,-0.2004,1.0115,0.1725
0.1010,-0.2004,1.0115,0.1725
0.1010,-0.1989,1.0154,0.1738
0.1010,-0.1884,1.0443,0.1046
0.1300,-0.1884,1.0443,0.1046
0.1310,-0.1884,1.0443,0.1046
0.1310,-0.1884,1.0443,0.1046
0.1310,-0.1806,1.0467,0.1200
0.1510,-0.1806,1.0467,0.1200
0.1520,-0.1806,1.0467,0.1200
0.1520,-0.1806,1.0467,0.1200
0.1530,-0.1879,1.0350,0.1510
0.1530,-0.1879,1.0350,0.1510
0.1800,-0.1879,1.0350,0.1510
0.1810,-0.1879,1.0350,0.1510
0.1810,-0.1879,1.0350,0.1510
0.1810,-0.1936,1.0264,0.1320
0.1810,-0.1984,1.0277,0.1263
0.2100,-0.1984,1.0277,0.1263
0.2110,-0.1984,1.0277,0.1263
0.2110,-0.1984,1.0277,0.1263
0.2110,-0.1987,1.0374,0.1202
0.2310,-0.1987,1.0374,0.1202
0.2310,-0.1987,1.0374,0.1202
0.2320,-0.1987,1.0374,0.1202
0.2320,-0.2011,1.0409,0.1224
0.2330,-0.2011,1.0409,0.1224
0.2610,-0.2011,1.0409,0.1224
0.2610,-0.2011,1.0409,0.1224
0.2610,-0.2011,1.0409,0.1224
0.2620,-0.2002,1.0242,0.1420
0.2620,-0.2055,1.0206,0.1527
0.2910,-0.2055,1.0206,0.1527
0.2910,-0.2055,1.0206,0.1527
0.2920,-0.2055,1.0206,0.1527
0.2920,-0.2019,1.0321,0.1322
0.2940,-0.2019,1.0321,0.1322
0.2950,-0.2019,1.0321,0.1322
0.3110,-0.2019,1.0321,0.1322
0.3120,-0.2019,1.0321,0.1322
0.3120,-0.2019,1.0321,0.1322
0.3120,-0.1945,1.0504,0.1256
0.3130,-0.1945,1.0504,0.1256
0.3400,-0.1945,1.0504,0.1256
0.3410,-0.1945,1.0504,0.1256
0.3410,-0.1945,1.0504,0.1256
0.3420,-0.1914,1.0387,0.1320
0.3420,-0.1870,1.0247,0.1366
0.3700,-0.1870,1.0247,0.1366
0.3710,-0.1870,1.0247,0.1366
0.3710,-0.1870,1.0247,0.1366
0.3710,-0.1823,1.0333,0.1403
0.3920,-0.1823,1.0333,0.1403
0.3920,-0.1823,1.0333,0.1403
0.3920,-0.1823,1.0333,0.1403
0.3930,-0.1887,1.0438,0.1303
0.3930,-0.1887,1.0438,0.1303
0.4210,-0.1887,1.0438,0.1303
0.4210,-0.1887,1.0438,0.1303
0.4210,-0.1887,1.0438,0.1303
0.4220,-0.1958,1.0357,0.1259
0.4220,-0.2033,1.0306,0.1339
0.4510,-0.2033,1.0306,0.1339
0.4510,-0.2033,1.0306,0.1339
0.4510,-0.2033,1.0306,0.1339
0.4520,-0.2058,1.0308,0.1325
0.4720,-0.2058,1.0308,0.1325
0.4720,-0.2058,1.0308,0.1325
0.4720,-0.2058,1.0308,0.1325
0.4720,-0.2104,1.0286,0.1344
0.4810,-0.2104,1.0286,0.1344
0.4910,-0.2104,1.0286,0.1344
0.4930,-0.2104,1.0286,0.1344
0.5010,-0.2104,1.0286,0.1344
0.5020,-0.2104,1.0286,0.1344
0.5020,-0.2104,1.0286,0.1344
0.5020,-0.2082,1.0289,0.1349
0.5020,-0.2072,1.0284,0.1251
0.5300,-0.2072,1.0284,0.1251
0.5310,-0.2072,1.0284,0.1251
0.5310,-0.2072,1.0284,0.1251
0.5310,-0.2138,1.0338,0.1256
0.5510,-0.2138,1.0338,0.1256
0.5530,-0.2138,1.0338,0.1256
0.5530,-0.2138,1.0338,0.1256
0.5540,-0.2134,1.0357,0.1232
0.5540,-0.2134,1.0357,0.1232
0.5860,-0.2134,1.0357,0.1232
