
time,AccelerometerX,AccelerometerY,AccelerometerZ
0.0140,-0.5066,-0.8392,0.0039
0.0140,-0.5066,-0.8392,0.0039
0.0140,-0.5066,-0.8392,0.0039
0.0290,-0.4695,-0.8720,-0.0357
0.0300,-0.4695,-0.8720,-0.0357
0.0300,-0.4695,-0.8720,-0.0357
0.0470,-0.4189,-0.9013,-0.0455
0.0470,-0.4189,-0.9013,-0.0455
0.0470,-0.4189,-0.9013,-0.0455
0.0640,-0.3918,-0.8605,-0.0560
0.0640,-0.3918,-0.8605,-0.0560
0.0640,-0.3918,-0.8605,-0.0560
0.0670,-0.3918,-0.8605,-0.0560
0.0670,-0.3918,-0.8605,-0.0560
0.0840,-0.4375,-0.8397,-0.0709
0.0840,-0.4375,-0.8397,-0.0709
0.0840,-0.4375,-0.8397,-0.0709
0.1040,-0.4893,-0.8505,-0.0301
0.1040,-0.4893,-0.8505,-0.0301
0.1040,-0.4893,-0.8505,-0.0301
0.1230,-0.5254,-0.8539,-0.0032
0.1240,-0.5254,-0.8539,-0.0032
0.1240,-0.5254,-0.8539,-0.0032
0.1290,-0.5254,-0.8539,-0.0032
0.1430,-0.5335,-0.8688,-0.0120
0.1430,-0.5335,-0.8688,-0.0120
0.1440,-0.5335,-0.8688,-0.0120
0.1460,-0.5335,-0.8688,-0.0120
0.1460,-0.5335,-0.8688,-0.0120
0.1640,-0.5000,-0.8752,-0.0078
0.1640,-0.5000,-0.8752,-0.0078
0.1640,-0.5000,-0.8752,-0.0078
0.1840,-0.4946,-0.8578,0.0054
0.1840,-0.4946,-0.8578,0.0054
0.1840,-0.4946,-0.8578,0.0054
0.2030,-0.4626,-0.8422,-0.0032
0.2030,-0.4626,-0.8422,-0.0032
0.2030,-0.4626,-0.8422,-0.0032
0.2230,-0.4455,-0.8412,-0.0193
0.2230,-0.4455,-0.8412,-0.0193
0.2240,-0.4455,-0.8412,-0.0193
0.2270,-0.4455,-0.8412,-0.0193
0.2270,-0.4455,-0.8412,-0.0193
0.2430,-0.4309,-0.8409,-0.0093
0.2430,-0.4309,-0.8409,-0.0093
0.2440,-0.4309,-0.8409,-0.0093
0.2640,-0.4260,-0.8378,0.0022
0.2640,-0.4260,-0.8378,0.0022
0.2640,-0.4260,-0.8378,0.0022
0.2830,-0.4472,-0.8422,0.0056
0.2830,-0.4472,-0.8422,0.0056
0.2830,-0.4472,-0.8422,0.0056
0.3040,-0.4634,-0.8502,0.0098
0.3040,-0.4634,-0.8502,0.0098
0.3040,-0.4634,-0.8502,0.0098
0.3070,-0.4634,-0.8502,0.0098
0.3070,-0.4634,-0.8502,0.0098
0.3220,-0.4653,-0.8549,0.0134
0.3220,-0.4653,-0.8549,0.0134
0.3230,-0.4653,-0.8549,0.0134
0.3270,-0.4653,-0.8549,0.0134
0.3420,-0.4748,-0.8546,0.0117
0.3430,-0.4748,-0.8546,0.0117
0.3430,-0.4748,-0.8546,0.0117
0.3620,-0.4895,-0.8488,0.0122
0.3630,-0.4895,-0.8488,0.0122
0.3630,-0.4895,-0.8488,0.0122
0.3830,-0.5010,-0.8446,0.0164
0.3830,-0.5010,-0.8446,0.0164
0.3830,-0.5010,-0.8446,0.0164
0.3860,-0.5010,-0.8446,0.0164
0.3860,-0.5010,-0.8446,0.0164
0.4020,-0.4968,-0.8473,0.0073
0.4250,-0.4968,-0.8473,0.0073
0.4260,-0.4968,-0.8473,0.0073
0.4260,-0.4827,-0.8497,0.0002
0.4260,-0.4827,-0.8497,0.0002
0.4260,-0.4827,-0.8497,0.0002
0.4420,-0.4675,-0.8456,-0.0002
0.4420,-0.4675,-0.8456,-0.0002
0.4420,-0.4675,-0.8456,-0.0002
0.4620,-0.4800,-0.8387,-0.0015
0.4630,-0.4800,-0.8387,-0.0015
0.4630,-0.4800,-0.8387,-0.0015
0.4660,-0.4800,-0.8387,-0.0015
0.4660,-0.4800,-0.8387,-0.0015
0.4820,-0.4810,-0.8463,0.0095
0.4820,-0.4810,-0.8463,0.0095
0.4820,-0.4810,-0.8463,0.0095
0.4910,-0.4810,-0.8463,0.0095
0.5000,-0.4565,-0.8544,0.0029
0.5010,-0.4565,-0.8544,0.0029
0.5010,-0.4565,-0.8544,0.0029
0.5210,-0.4668,-0.8524,0.0081
0.5210,-0.4668,-0.8524,0.0081
0.5210,-0.4668,-0.8524,0.0081
0.5260,-0.4668,-0.8524,0.0081
0.5400,-0.4785,-0.8451,0.0247
