
time,AccelerometerX,AccelerometerY,AccelerometerZ
0.0130,-0.5990,-0.7955,0.1134
0.0140,-0.5990,-0.7955,0.1134
0.0140,-0.5990,-0.7955,0.1134
0.0260,-0.6000,-0.7957,-0.0518
0.0260,-0.6000,-0.7957,-0.0518
0.0260,-0.6000,-0.7957,-0.0518
0.0470,-0.5269,-0.8270,-0.1014
0.0480,-0.5269,-0.8270,-0.1014
0.0480,-0.5269,-0.8270,-0.1014
0.0480,-0.5269,-0.8270,-0.1014
0.0480,-0.5269,-0.8270,-0.1014
0.0650,-0.5076,-0.7872,-0.0090
0.0650,-0.5076,-0.7872,-0.0090
0.0650,-0.5076,-0.7872,-0.0090
0.0780,-0.5076,-0.7872,-0.0090
0.0840,-0.5543,-0.7425,0.0560
0.0850,-0.5543,-0.7425,0.0560
0.0900,-0.5543,-0.7425,0.0560
0.0900,-0.5543,-0.7425,0.0560
0.1030,-0.6032,-0.7403,0.0924
0.1040,-0.6032,-0.7403,0.0924
0.1040,-0.6032,-0.7403,0.0924
0.1240,-0.6144,-0.7571,0.1132
0.1240,-0.6144,-0.7571,0.1132
0.1240,-0.6144,-0.7571,0.1132
0.1260,-0.6144,-0.7571,0.1132
0.1260,-0.6144,-0.7571,0.1132
0.1450,-0.5907,-0.7794,0.1085
0.1450,-0.5907,-0.7794,0.1085
0.1450,-0.5907,-0.7794,0.1085
0.1630,-0.5675,-0.7921,0.0943
0.1630,-0.5675,-0.7921,0.0943
0.1630,-0.5675,-0.7921,0.0943
0.1840,-0.5311,-0.7879,0.0787
0.1840,-0.5311,-0.7879,0.0787
0.1840,-0.5311,-0.7879,0.0787
0.2040,-0.5230,-0.7798,0.0633
0.2040,-0.5230,-0.7798,0.0633
0.2040,-0.5230,-0.7798,0.0633
0.2050,-0.5230,-0.7798,0.0633
0.2050,-0.5230,-0.7798,0.0633
0.2240,-0.5560,-0.7640,0.0359
0.2240,-0.5560,-0.7640,0.0359
0.2250,-0.5560,-0.7640,0.0359
0.2430,-0.5904,-0.7676,0.0149
0.2440,-0.5904,-0.7676,0.0149
0.2440,-0.5904,-0.7676,0.0149
0.2630,-0.5785,-0.7872,0.0408
0.2640,-0.5785,-0.7872,0.0408
0.2640,-0.5785,-0.7872,0.0408
0.2760,-0.5785,-0.7872,0.0408
0.2830,-0.5956,-0.7908,0.0640
0.2850,-0.5956,-0.7908,0.0640
0.2850,-0.5956,-0.7908,0.0640
0.2850,-0.5956,-0.7908,0.0640
0.2860,-0.5956,-0.7908,0.0640
0.2880,-0.5956,-0.7908,0.0640
0.3030,-0.6239,-0.7794,0.0667
0.3040,-0.6239,-0.7794,0.0667
0.3040,-0.6239,-0.7794,0.0667
0.3230,-0.6533,-0.7957,0.0858
0.3230,-0.6533,-0.7957,0.0858
0.3230,-0.6533,-0.7957,0.0858
0.3430,-0.6137,-0.8106,0.1119
0.3430,-0.6137,-0.8106,0.1119
0.3430,-0.6137,-0.8106,0.1119
0.3630,-0.5665,-0.7940,0.1070
0.3630,-0.5665,-0.7940,0.1070
0.3630,-0.5665,-0.7940,0.1070
0.3650,-0.5665,-0.7940,0.1070
0.3650,-0.5665,-0.7940,0.1070
0.3840,-0.5724,-0.7891,0.0863
0.3840,-0.5724,-0.7891,0.0863
0.3840,-0.5724,-0.7891,0.0863
0.4020,-0.5724,-0.7845,0.0743
0.4020,-0.5724,-0.7845,0.0743
0.4020,-0.5724,-0.7845,0.0743
0.4220,-0.5523,-0.7904,0.0655
0.4220,-0.5523,-0.7904,0.0655
0.4220,-0.5523,-0.7904,0.0655
0.4420,-0.5535,-0.8009,0.0709
0.4420,-0.5535,-0.8009,0.0709
0.4420,-0.5535,-0.8009,0.0709
0.4440,-0.5535,-0.8009,0.0709
0.4440,-0.5535,-0.8009,0.0709
0.4640,-0.5685,-0.7933,0.0736
0.4640,-0.5685,-0.7933,0.0736
0.4640,-0.5685,-0.7933,0.0736
0.4820,-0.5687,-0.7926,0.0670
0.4820,-0.5687,-0.7926,0.0670
0.4820,-0.5687,-0.7926,0.0670
0.4870,-0.5687,-0.7926,0.0670
0.5020,-0.5619,-0.7965,0.0726
0.5020,-0.5619,-0.7965,0.0726
0.5020,-0.5619,-0.7965,0.0726
0.5210,-0.5748,-0.7930,0.0750
0.5220,-0.5748,-0.7930,0.0750
0.5220,-0.5748,-0.7930,0.0750
0.5230,-0.5748,-0.7930,0.0750
0.5230,-0.5748,-0.7930,0.0750
0.5410,-0.5917,-0.7862,0.0767
0.5410,-0.5917,-0.7862,0.0767
0.5410,-0.5917,-0.7862,0.0767
0.5620,-0.5807,-0.7877,0.0762
0.5620,-0.5807,-0.7877,0.0762
0.5620,-0.5807,-0.7877,0.0762
0.5810,-0.5768,-0.7857,0.0633
0.5810,-0.5768,-0.7857,0.0633
0.5820,-0.5768,-0.7857,0.0633
0.6020,-0.5719,-0.7825,0.0523
0.6020,-0.5719,-0.7825,0.0523
0.6030,-0.5719,-0.7825,0.0523
0.6030,-0.5719,-0.7825,0.0523
0.6030,-0.5719,-0.7825,0.0523
0.6210,-0.5592,-0.7918,0.0486
0.6210,-0.5592,-0.7918,0.0486
0.6210,-0.5592,-0.7918,0.0486
0.6600,-0.5609,-0.7938,0.0697
0.6600,-0.5609,-0.7938,0.0697
0.6600,-0.5609,-0.7938,0.0697
0.6600,-0.5721,-0.7813,0.0853
0.6600,-0.5721,-0.7813,0.0853
0.6610,-0.5721,-0.7813,0.0853
0.6810,-0.5738,-0.7891,0.0804
0.6810,-0.5738,-0.7891,0.0804
0.6810,-0.5738,-0.7891,0.0804
0.6840,-0.5738,-0.7891,0.0804
0.6840,-0.5738,-0.7891,0.0804
0.6860,-0.5738,-0.7891,0.0804
0.7000,-0.5750,-0.8094,0.0687
0.7000,-0.5750,-0.8094,0.0687
0.7000,-0.5750,-0.8094,0.0687
0.7210,-0.5860,-0.7984,0.0709
0.7210,-0.5860,-0.7984,0.0709
0.7210,-0.5860,-0.7984,0.0709
0.7400,-0.5775,-0.7877,0.0816
0.7400,-0.5775,-0.7877,0.0816
0.7400,-0.5775,-0.7877,0.0816
0.7600,-0.5582,-0.7860,0.0909
0.7610,-0.5582,-0.7860,0.0909
0.7610,-0.5582,-0.7860,0.0909
0.7620,-0.5582,-0.7860,0.0909
0.7620,-0.5582,-0.7860,0.0909
0.7800,-0.5540,-0.7906,0.0758
0.7810,-0.5540,-0.7906,0.0758
0.7810,-0.5540,-0.7906,0.0758
0.8000,-0.5616,-0.7992,0.0601
0.8010,-0.5616,-0.7992,0.0601
0.8010,-0.5616,-0.7992,0.0601
0.8200,-0.5687,-0.7987,0.0745
0.8200,-0.5687,-0.7987,0.0745
0.8200,-0.5687,-0.7987,0.0745
0.8400,-0.5677,-0.7999,0.0589
0.8400,-0.5677,-0.7999,0.0589
0.8400,-0.5677,-0.7999,0.0589
0.8420,-0.5677,-0.7999,0.0589
0.8420,-0.5677,-0.7999,0.0589
0.8600,-0.5680,-0.7999,0.0665
0.8600,-0.5680,-0.7999,0.0665
0.8600,-0.5680,-0.7999,0.0665
0.8720,-0.5680,-0.7999,0.0665
0.8810,-0.5709,-0.7894,0.0799
0.8810,-0.5709,-0.7894,0.0799
0.8810,-0.5709,-0.7894,0.0799
0.8830,-0.5709,-0.7894,0.0799
0.8990,-0.5680,-0.7872,0.0789
0.9000,-0.5680,-0.7872,0.0789
0.9000,-0.5680,-0.7872,0.0789
0.9200,-0.5670,-0.7972,0.0660
0.9200,-0.5670,-0.7972,0.0660
0.9200,-0.5670,-0.7972,0.0660
0.9220,-0.5670,-0.7972,0.0660
0.9220,-0.5670,-0.7972,0.0660
0.9400,-0.5645,-0.8011,0.0762
0.9400,-0.5645,-0.8011,0.0762
0.9400,-0.5645,-0.8011,0.0762
0.9610,-0.5692,-0.7901,0.0838
0.9610,-0.5692,-0.7901,0.0838
0.9610,-0.5692,-0.7901,0.0838
0.9790,-0.5687,-0.7860,0.0819
0.9790,-0.5687,-0.7860,0.0819
0.9790,-0.5687,-0.7860,0.0819
0.9990,-0.5601,-0.7979,0.0665
0.9990,-0.5601,-0.7979,0.0665
0.9990,-0.5601,-0.7979,0.0665
1.0010,-0.5601,-0.7979,0.0665
1.0010,-0.5601,-0.7979,0.0665
1.0190,-0.5587,-0.8055,0.0706
1.0190,-0.5587,-0.8055,0.0706
1.0190,-0.5587,-0.8055,0.0706
1.0400,-0.5658,-0.7977,0.0689
1.0410,-0.5658,-0.7977,0.0689
1.0410,-0.5658,-0.7977,0.0689
1.0580,-0.5714,-0.7913,0.0728
1.0590,-0.5714,-0.7913,0.0728
1.0590,-0.5714,-0.7913,0.0728
1.0790,-0.5667,-0.7869,0.0728
1.0790,-0.5667,-0.7869,0.0728
1.0790,-0.5667,-0.7869,0.0728
1.0820,-0.5667,-0.7869,0.0728
1.0820,-0.5667,-0.7869,0.0728
1.0820,-0.5667,-0.7869,0.0728
1.0980,-0.5626,-0.7928,0.0687
1.0980,-0.5626,-0.7928,0.0687
1.0990,-0.5626,-0.7928,0.0687
1.1200,-0.5628,-0.8014,0.0582
1.1200,-0.5628,-0.8014,0.0582
1.1200,-0.5628,-0.8014,0.0582
1.1380,-0.5711,-0.7974,0.0613
1.1380,-0.5711,-0.7974,0.0613
1.1380,-0.5711,-0.7974,0.0613
1.1580,-0.5728,-0.7908,0.0762
1.1580,-0.5728,-0.7908,0.0762
1.1580,-0.5728,-0.7908,0.0762
1.1590,-0.5728,-0.7908,0.0762
1.1590,-0.5728,-0.7908,0.0762
