
time,AccelerometerX,AccelerometerY,AccelerometerZ
0.0090,-0.9023,-0.1733,0.3465
0.0090,-0.9023,-0.1733,0.3465
0.0090,-0.9023,-0.1733,0.3465
0.0450,-0.9411,-0.1171,0.3475
0.0450,-0.9411,-0.1171,0.3475
0.0450,-0.9411,-0.1171,0.3475
0.0500,-0.9319,-0.1254,0.3573
0.0500,-0.9319,-0.1254,0.3573
0.0500,-0.9319,-0.1254,0.3573
0.0690,-0.9228,-0.1158,0.3390
0.0690,-0.9228,-0.1158,0.3390
0.0690,-0.9228,-0.1158,0.3390
0.0710,-0.9228,-0.1158,0.3390
0.0710,-0.9228,-0.1158,0.3390
0.0880,-0.8950,-0.1251,0.3461
0.0880,-0.8950,-0.1251,0.3461
0.0880,-0.8950,-0.1251,0.3461
0.1110,-0.8991,-0.1300,0.3654
0.1110,-0.8991,-0.1300,0.3654
0.1110,-0.8991,-0.1300,0.3654
0.1300,-0.9211,-0.1056,0.3505
0.1300,-0.9211,-0.1056,0.3505
0.1300,-0.9211,-0.1056,0.3505
0.1490,-0.9213,-0.1354,0.3128
0.1490,-0.9213,-0.1354,0.3128
0.1490,-0.9213,-0.1354,0.3128
0.1500,-0.9213,-0.1354,0.3128
0.1500,-0.9213,-0.1354,0.3128
0.1650,-0.9213,-0.1354,0.3128
0.1680,-0.9597,-0.1222,0.3045
0.1680,-0.9597,-0.1222,0.3045
0.1690,-0.9597,-0.1222,0.3045
0.1890,-0.9431,-0.1229,0.3319
0.1890,-0.9431,-0.1229,0.3319
0.1890,-0.9431,-0.1229,0.3319
0.2080,-0.9126,-0.1378,0.3341
0.2080,-0.9126,-0.1378,0.3341
0.2080,-0.9126,-0.1378,0.3341
0.2280,-0.9143,-0.1273,0.3417
0.2280,-0.9143,-0.1273,0.3417
0.2280,-0.9143,-0.1273,0.3417
0.2310,-0.9143,-0.1273,0.3417
0.2310,-0.9143,-0.1273,0.3417
0.2490,-0.9328,-0.1237,0.3768
0.2490,-0.9328,-0.1237,0.3768
0.2490,-0.9328,-0.1237,0.3768
0.2680,-0.9575,-0.1303,0.3959
0.2680,-0.9575,-0.1303,0.3959
0.2680,-0.9575,-0.1303,0.3959
0.2870,-0.9668,-0.1354,0.3720
0.2870,-0.9668,-0.1354,0.3720
0.2870,-0.9668,-0.1354,0.3720
0.3070,-0.9746,-0.1420,0.3651
0.3070,-0.9746,-0.1420,0.3651
0.3070,-0.9746,-0.1420,0.3651
0.3100,-0.9746,-0.1420,0.3651
0.3100,-0.9746,-0.1420,0.3651
0.3280,-0.9497,-0.1481,0.3602
0.3280,-0.9497,-0.1481,0.3602
0.3280,-0.9497,-0.1481,0.3602
0.3480,-0.9289,-0.1525,0.3275
0.3480,-0.9289,-0.1525,0.3275
0.3480,-0.9289,-0.1525,0.3275
0.3620,-0.9289,-0.1525,0.3275
0.3670,-0.9504,-0.1100,0.3187
0.3670,-0.9504,-0.1100,0.3187
0.3670,-0.9504,-0.1100,0.3187
0.3860,-0.9495,-0.1591,0.3617
0.3870,-0.9495,-0.1591,0.3617
0.3870,-0.9495,-0.1591,0.3617
0.3900,-0.9495,-0.1591,0.3617
0.3900,-0.9495,-0.1591,0.3617
0.4020,-0.9495,-0.1591,0.3617
0.4060,-0.9658,-0.1510,0.3412
0.4060,-0.9658,-0.1510,0.3412
0.4070,-0.9658,-0.1510,0.3412
0.4270,-0.9766,-0.1136,0.3463
0.4270,-0.9766,-0.1136,0.3463
0.4280,-0.9766,-0.1136,0.3463
0.4470,-0.9688,-0.1193,0.3629
0.4470,-0.9688,-0.1193,0.3629
0.4470,-0.9688,-0.1193,0.3629
0.4670,-0.9023,-0.1359,0.3568
0.4670,-0.9023,-0.1359,0.3568
0.4670,-0.9023,-0.1359,0.3568
0.4680,-0.9023,-0.1359,0.3568
0.4680,-0.9023,-0.1359,0.3568
0.4860,-0.8810,-0.1288,0.3338
0.4860,-0.8810,-0.1288,0.3338
0.4860,-0.8810,-0.1288,0.3338
0.5250,-0.9165,-0.1149,0.3199
0.5250,-0.9165,-0.1149,0.3199
0.5250,-0.9165,-0.1149,0.3199
0.5260,-0.9441,-0.1273,0.3348
0.5260,-0.9441,-0.1273,0.3348
0.5260,-0.9441,-0.1273,0.3348
0.5470,-0.9228,-0.1435,0.3355
0.5470,-0.9228,-0.1435,0.3355
0.5470,-0.9228,-0.1435,0.3355
0.5480,-0.9228,-0.1435,0.3355
0.5480,-0.9228,-0.1435,0.3355
0.5610,-0.9228,-0.1435,0.3355
0.5660,-0.9204,-0.1349,0.3287
0.5660,-0.9204,-0.1349,0.3287
0.5660,-0.9204,-0.1349,0.3287
0.5870,-0.9287,-0.1198,0.3321
0.5870,-0.9287,-0.1198,0.3321
0.5870,-0.9287,-0.1198,0.3321
0.6010,-0.9287,-0.1198,0.3321
0.6060,-0.9326,-0.1256,0.3585
0.6070,-0.9326,-0.1256,0.3585
0.6070,-0.9326,-0.1256,0.3585
0.6270,-0.9431,-0.1349,0.3639
0.6270,-0.9431,-0.1349,0.3639
0.6270,-0.9431,-0.1349,0.3639
0.6290,-0.9431,-0.1349,0.3639
0.6290,-0.9431,-0.1349,0.3639
0.6460,-0.9377,-0.1410,0.3527
0.6470,-0.9377,-0.1410,0.3527
0.6470,-0.9377,-0.1410,0.3527
0.6670,-0.9441,-0.1503,0.3590
0.6670,-0.9441,-0.1503,0.3590
0.6670,-0.9441,-0.1503,0.3590
0.6860,-0.9353,-0.1518,0.3727
0.6860,-0.9353,-0.1518,0.3727
0.6860,-0.9353,-0.1518,0.3727
0.7060,-0.9248,-0.1474,0.3624
0.7060,-0.9248,-0.1474,0.3624
0.7060,-0.9248,-0.1474,0.3624
0.7090,-0.9248,-0.1474,0.3624
0.7090,-0.9248,-0.1474,0.3624
0.7260,-0.9297,-0.1442,0.3549
0.7260,-0.9297,-0.1442,0.3549
0.7260,-0.9297,-0.1442,0.3549
0.7460,-0.9375,-0.1457,0.3685
0.7470,-0.9375,-0.1457,0.3685
0.7470,-0.9375,-0.1457,0.3685
0.7590,-0.9375,-0.1457,0.3685
0.7650,-0.9250,-0.1501,0.3869
0.7650,-0.9250,-0.1501,0.3869
0.7650,-0.9250,-0.1501,0.3869
0.7860,-0.9108,-0.1400,0.3539
0.7860,-0.9108,-0.1400,0.3539
0.7860,-0.9108,-0.1400,0.3539
0.7880,-0.9108,-0.1400,0.3539
0.7880,-0.9108,-0.1400,0.3539
0.8050,-0.9323,-0.1312,0.3248
0.8050,-0.9323,-0.1312,0.3248
0.8050,-0.9323,-0.1312,0.3248
0.8260,-0.9524,-0.1307,0.3417
0.8260,-0.9524,-0.1307,0.3417
0.8260,-0.9524,-0.1307,0.3417
0.8450,-0.9385,-0.1386,0.3448
0.8450,-0.9385,-0.1386,0.3448
0.8460,-0.9385,-0.1386,0.3448
0.8660,-0.8994,-0.1598,0.3263
0.8660,-0.8994,-0.1598,0.3263
0.8660,-0.8994,-0.1598,0.3263
0.8660,-0.8994,-0.1598,0.3263
0.8670,-0.8994,-0.1598,0.3263
0.8850,-0.8769,-0.1515,0.3233
0.8850,-0.8769,-0.1515,0.3233
0.8860,-0.8769,-0.1515,0.3233
0.9060,-0.9035,-0.1249,0.3646
0.9060,-0.9035,-0.1249,0.3646
0.9060,-0.9035,-0.1249,0.3646
0.9250,-0.9375,-0.1329,0.3898
0.9250,-0.9375,-0.1329,0.3898
0.9250,-0.9375,-0.1329,0.3898
0.9440,-0.9443,-0.1659,0.3729
0.9440,-0.9443,-0.1659,0.3729
0.9440,-0.9443,-0.1659,0.3729
0.9470,-0.9443,-0.1659,0.3729
0.9470,-0.9443,-0.1659,0.3729
0.9600,-0.9443,-0.1659,0.3729
0.9640,-0.9485,-0.1806,0.3360
0.9650,-0.9485,-0.1806,0.3360
0.9650,-0.9485,-0.1806,0.3360
0.9860,-0.9475,-0.1882,0.3646
0.9860,-0.9475,-0.1882,0.3646
0.9860,-0.9475,-0.1882,0.3646
0.9980,-0.9475,-0.1882,0.3646
1.0050,-0.9448,-0.2009,0.3900
1.0050,-0.9448,-0.2009,0.3900
1.0050,-0.9448,-0.2009,0.3900
1.0240,-0.9206,-0.1899,0.3881
1.0240,-0.9206,-0.1899,0.3881
1.0240,-0.9206,-0.1899,0.3881
1.0270,-0.9206,-0.1899,0.3881
1.0270,-0.9206,-0.1899,0.3881
1.0680,-0.9270,-0.1261,0.3908
1.0680,-0.9270,-0.1261,0.3908
1.0690,-0.9270,-0.1261,0.3908
1.0690,-0.9629,-0.0973,0.4328
1.0690,-0.9629,-0.0973,0.4328
1.0690,-0.9629,-0.0973,0.4328
1.0840,-0.9556,-0.1075,0.4235
1.0840,-0.9556,-0.1075,0.4235
1.0840,-0.9556,-0.1075,0.4235
1.1030,-0.9465,-0.1222,0.3800
1.1030,-0.9465,-0.1222,0.3800
1.1040,-0.9465,-0.1222,0.3800
1.1060,-0.9465,-0.1222,0.3800
1.1070,-0.9465,-0.1222,0.3800
1.1230,-0.9407,-0.1496,0.3451
1.1230,-0.9407,-0.1496,0.3451
1.1240,-0.9407,-0.1496,0.3451
1.1450,-0.9084,-0.1686,0.3453
1.1450,-0.9084,-0.1686,0.3453
1.1450,-0.9084,-0.1686,0.3453
1.1570,-0.9084,-0.1686,0.3453
1.1630,-0.9035,-0.1518,0.3436
1.1630,-0.9035,-0.1518,0.3436
1.1630,-0.9035,-0.1518,0.3436
1.1860,-0.9257,-0.1190,0.3568
1.1860,-0.9257,-0.1190,0.3568
1.1860,-0.9257,-0.1190,0.3568
1.1860,-0.9257,-0.1190,0.3568
1.1870,-0.9257,-0.1190,0.3568
1.2000,-0.9257,-0.1190,0.3568
1.2030,-0.9539,-0.1056,0.3358
1.2030,-0.9539,-0.1056,0.3358
1.2030,-0.9539,-0.1056,0.3358
1.2230,-0.9248,-0.1461,0.3891
1.2230,-0.9248,-0.1461,0.3891
1.2230,-0.9248,-0.1461,0.3891
1.2420,-0.9047,-0.1474,0.4089
1.2420,-0.9047,-0.1474,0.4089
1.2430,-0.9047,-0.1474,0.4089
1.2620,-0.9006,-0.1141,0.3935
1.2620,-0.9006,-0.1141,0.3935
1.2630,-0.9006,-0.1141,0.3935
1.2660,-0.9006,-0.1141,0.3935
1.2660,-0.9006,-0.1141,0.3935
1.2830,-0.9182,-0.1100,0.3910
