
time,AccelerometerX,AccelerometerY,AccelerometerZ
0.0100,-0.9802,-0.0313,0.3092
0.0110,-0.9802,-0.0313,0.3092
0.0140,-0.9470,-0.0694,0.2840
0.0140,-0.9470,-0.0694,0.2840
0.0140,-0.9470,-0.0694,0.2840
0.0420,-0.9355,-0.0367,0.2723
0.0420,-0.9355,-0.0367,0.2723
0.0420,-0.9355,-0.0367,0.2723
0.0510,-0.9441,-0.0408,0.2999
0.0510,-0.9441,-0.0408,0.2999
0.0510,-0.9441,-0.0408,0.2999
0.0710,-0.9908,-0.0208,0.3138
0.0710,-0.9908,-0.0208,0.3138
0.0710,-0.9908,-0.0208,0.3138
0.0740,-0.9908,-0.0208,0.3138
0.0740,-0.9908,-0.0208,0.3138
0.0920,-0.9627,-0.0176,0.3265
0.0920,-0.9627,-0.0176,0.3265
0.0920,-0.9627,-0.0176,0.3265
0.1120,-0.9944,0.0034,0.3531
0.1120,-0.9944,0.0034,0.3531
0.1120,-0.9944,0.0034,0.3531
0.1310,-1.0047,-0.0371,0.3214
0.1310,-1.0047,-0.0371,0.3214
0.1310,-1.0047,-0.0371,0.3214
0.1330,-1.0047,-0.0371,0.3214
0.1520,-0.9575,-0.0428,0.3052
0.1520,-0.9575,-0.0428,0.3052
0.1520,-0.9575,-0.0428,0.3052
0.1550,-0.9575,-0.0428,0.3052
0.1550,-0.9575,-0.0428,0.3052
0.1710,-0.9507,-0.0218,0.2991
0.1710,-0.9507,-0.0218,0.2991
0.1710,-0.9507,-0.0218,0.2991
0.1910,-0.9671,-0.0188,0.2945
0.1910,-0.9671,-0.0188,0.2945
0.1910,-0.9671,-0.0188,0.2945
0.2120,-0.9673,-0.0276,0.2788
0.2120,-0.9673,-0.0276,0.2788
0.2120,-0.9673,-0.0276,0.2788
0.2320,-0.9460,-0.0352,0.2752
0.2320,-0.9460,-0.0352,0.2752
0.2320,-0.9460,-0.0352,0.2752
0.2340,-0.9460,-0.0352,0.2752
0.2350,-0.9460,-0.0352,0.2752
0.2520,-0.9475,-0.0269,0.2925
0.2520,-0.9475,-0.0269,0.2925
0.2680,-0.9475,-0.0269,0.2925
0.2710,-0.9631,-0.0130,0.3170
0.2710,-0.9631,-0.0130,0.3170
0.2710,-0.9631,-0.0130,0.3170
0.2910,-0.9536,-0.0200,0.3133
0.2910,-0.9536,-0.0200,0.3133
0.2910,-0.9536,-0.0200,0.3133
0.3110,-0.9524,-0.0411,0.3187
