
time,AccelerometerX,AccelerometerY,AccelerometerZ
0.0070,-0.6281,-0.3062,0.7674
0.0080,-0.6281,-0.3062,0.7674
0.0080,-0.6281,-0.3062,0.7674
0.0430,-0.6432,-0.3040,0.7491
0.0430,-0.6432,-0.3040,0.7491
0.0440,-0.6432,-0.3040,0.7491
0.0440,-0.6432,-0.3040,0.7491
0.0440,-0.6432,-0.3040,0.7491
0.0440,-0.5213,-0.3228,0.7153
0.0440,-0.5213,-0.3228,0.7153
0.0450,-0.5213,-0.3228,0.7153
0.0520,-0.5213,-0.3228,0.7153
0.0640,-0.5284,-0.3289,0.7371
0.0640,-0.5284,-0.3289,0.7371
0.0640,-0.5284,-0.3289,0.7371
0.0860,-0.5882,-0.3028,0.7649
0.0860,-0.5882,-0.3028,0.7649
0.0860,-0.5882,-0.3028,0.7649
0.1040,-0.5697,-0.3018,0.7965
0.1050,-0.5697,-0.3018,0.7965
0.1050,-0.5697,-0.3018,0.7965
0.1080,-0.5697,-0.3018,0.7965
0.1080,-0.5697,-0.3018,0.7965
0.1240,-0.5369,-0.3160,0.7774
0.1240,-0.5369,-0.3160,0.7774
0.1240,-0.5369,-0.3160,0.7774
0.1430,-0.5291,-0.3302,0.7588
0.1440,-0.5291,-0.3302,0.7588
0.1440,-0.5291,-0.3302,0.7588
0.1640,-0.5487,-0.3145,0.7139
0.1650,-0.5487,-0.3145,0.7139
0.1650,-0.5487,-0.3145,0.7139
0.1840,-0.5550,-0.3026,0.7239
0.1840,-0.5550,-0.3026,0.7239
0.1840,-0.5550,-0.3026,0.7239
0.1880,-0.5550,-0.3026,0.7239
0.1880,-0.5550,-0.3026,0.7239
0.2030,-0.5372,-0.3050,0.7258
0.2050,-0.5372,-0.3050,0.7258
0.2050,-0.5372,-0.3050,0.7258
0.2230,-0.5619,-0.3018,0.7222
0.2230,-0.5619,-0.3018,0.7222
0.2230,-0.5619,-0.3018,0.7222
0.2430,-0.5604,-0.2925,0.7466
0.2430,-0.5604,-0.2925,0.7466
0.2430,-0.5604,-0.2925,0.7466
0.2520,-0.5604,-0.2925,0.7466
0.2640,-0.5230,-0.2850,0.7278
0.2640,-0.5230,-0.2850,0.7278
0.2640,-0.5230,-0.2850,0.7278
0.2640,-0.5230,-0.2850,0.7278
0.2650,-0.5230,-0.2850,0.7278
0.2860,-0.5281,-0.2916,0.7097
0.2860,-0.5281,-0.2916,0.7097
0.2860,-0.5281,-0.2916,0.7097
0.3030,-0.5323,-0.3133,0.7366
0.3030,-0.5323,-0.3133,0.7366
0.3030,-0.5323,-0.3133,0.7366
0.3220,-0.5374,-0.3170,0.7508
0.3230,-0.5374,-0.3170,0.7508
0.3230,-0.5374,-0.3170,0.7508
0.3430,-0.6007,-0.3128,0.7373
0.3430,-0.6007,-0.3128,0.7373
0.3430,-0.6007,-0.3128,0.7373
0.3630,-0.6007,-0.3128,0.7373
0.3630,-0.6007,-0.3128,0.7373
0.3660,-0.5770,-0.3048,0.7654
0.3660,-0.5770,-0.3048,0.7654
0.3660,-0.5770,-0.3048,0.7654
0.3820,-0.5191,-0.3028,0.7510
0.3820,-0.5191,-0.3028,0.7510
0.3820,-0.5191,-0.3028,0.7510
0.4020,-0.5655,-0.2632,0.7261
0.4020,-0.5655,-0.2632,0.7261
0.4020,-0.5655,-0.2632,0.7261
0.4220,-0.5340,-0.3341,0.7654
0.4220,-0.5340,-0.3341,0.7654
0.4230,-0.5340,-0.3341,0.7654
0.4230,-0.5340,-0.3341,0.7654
0.4420,-0.5714,-0.3729,0.7623
0.4420,-0.5714,-0.3729,0.7623
0.4430,-0.5714,-0.3729,0.7623
0.4510,-0.5714,-0.3729,0.7623
0.4620,-0.6562,-0.3341,0.7862
0.4630,-0.6562,-0.3341,0.7862
0.4630,-0.6562,-0.3341,0.7862
0.4820,-0.6804,-0.3192,0.7862
0.4820,-0.6804,-0.3192,0.7862
0.4820,-0.6804,-0.3192,0.7862
0.5020,-0.6085,-0.3363,0.7447
0.5020,-0.6085,-0.3363,0.7447
0.5020,-0.6085,-0.3363,0.7447
0.5050,-0.6085,-0.3363,0.7447
0.5050,-0.6085,-0.3363,0.7447
0.5230,-0.5208,-0.3434,0.7300
0.5230,-0.5208,-0.3434,0.7300
0.5230,-0.5208,-0.3434,0.7300
0.5410,-0.5389,-0.3263,0.7478
0.5420,-0.5389,-0.3263,0.7478
0.5420,-0.5389,-0.3263,0.7478
0.5620,-0.6139,-0.3096,0.7625
0.5620,-0.6139,-0.3096,0.7625
0.5630,-0.6139,-0.3096,0.7625
0.5810,-0.6327,-0.3082,0.7691
0.5820,-0.6327,-0.3082,0.7691
0.5840,-0.6327,-0.3082,0.7691
0.5850,-0.6327,-0.3082,0.7691
0.5850,-0.6327,-0.3082,0.7691
0.6010,-0.6105,-0.3233,0.7476
0.6010,-0.6105,-0.3233,0.7476
0.6020,-0.6105,-0.3233,0.7476
0.6210,-0.6071,-0.3241,0.7239
0.6220,-0.6071,-0.3241,0.7239
0.6220,-0.6071,-0.3241,0.7239
0.6410,-0.6335,-0.3180,0.7122
0.6410,-0.6335,-0.3180,0.7122
0.6420,-0.6335,-0.3180,0.7122
0.6490,-0.6335,-0.3180,0.7122
0.6610,-0.5758,-0.3150,0.6911
0.6610,-0.5758,-0.3150,0.6911
0.6620,-0.5758,-0.3150,0.6911
0.6640,-0.5758,-0.3150,0.6911
0.6640,-0.5758,-0.3150,0.6911
0.6810,-0.4920,-0.3155,0.6699
0.6810,-0.4920,-0.3155,0.6699
0.6820,-0.4920,-0.3155,0.6699
0.7010,-0.5159,-0.3128,0.7043
0.7010,-0.5159,-0.3128,0.7043
0.7010,-0.5159,-0.3128,0.7043
0.7210,-0.5438,-0.3461,0.7669
0.7220,-0.5438,-0.3461,0.7669
0.7220,-0.5438,-0.3461,0.7669
0.7410,-0.5394,-0.3492,0.7510
0.7410,-0.5394,-0.3492,0.7510
0.7410,-0.5394,-0.3492,0.7510
0.7440,-0.5394,-0.3492,0.7510
0.7450,-0.5394,-0.3492,0.7510
0.7610,-0.6112,-0.3084,0.7344
0.7610,-0.6112,-0.3084,0.7344
0.7610,-0.6112,-0.3084,0.7344
0.7800,-0.6112,-0.3084,0.7344
0.7810,-0.6134,-0.2935,0.7508
0.7810,-0.6134,-0.2935,0.7508
0.7810,-0.6134,-0.2935,0.7508
0.8010,-0.5367,-0.2908,0.7557
0.8010,-0.5367,-0.2908,0.7557
0.8010,-0.5367,-0.2908,0.7557
0.8200,-0.5653,-0.3206,0.7031
0.8200,-0.5653,-0.3206,0.7031
0.8200,-0.5653,-0.3206,0.7031
0.8230,-0.5653,-0.3206,0.7031
0.8240,-0.5653,-0.3206,0.7031
0.8420,-0.5548,-0.3712,0.7178
0.8420,-0.5548,-0.3712,0.7178
0.8420,-0.5548,-0.3712,0.7178
0.8470,-0.5548,-0.3712,0.7178
0.8610,-0.5680,-0.3619,0.7520
0.8610,-0.5680,-0.3619,0.7520
0.8610,-0.5680,-0.3619,0.7520
0.8800,-0.5748,-0.3211,0.7312
0.8800,-0.5748,-0.3211,0.7312
0.8800,-0.5748,-0.3211,0.7312
0.9000,-0.5484,-0.2930,0.7275
0.9010,-0.5484,-0.2930,0.7275
0.9500,-0.5484,-0.2930,0.7275
0.9500,-0.5484,-0.2930,0.7275
0.9510,-0.5484,-0.2930,0.7275
0.9510,-0.5738,-0.2896,0.7635
0.9510,-0.5738,-0.2896,0.7635
0.9510,-0.5738,-0.2896,0.7635
0.9510,-0.5772,-0.3206,0.7713
0.9510,-0.5772,-0.3206,0.7713
0.9510,-0.5772,-0.3206,0.7713
0.9630,-0.5731,-0.3338,0.7503
0.9630,-0.5731,-0.3338,0.7503
0.9630,-0.5731,-0.3338,0.7503
0.9810,-0.5731,-0.3338,0.7503
0.9810,-0.5963,-0.3255,0.7337
0.9820,-0.5963,-0.3255,0.7337
0.9820,-0.5963,-0.3255,0.7337
0.9820,-0.5963,-0.3255,0.7337
0.9820,-0.5963,-0.3255,0.7337
0.9990,-0.5621,-0.3404,0.7266
0.9990,-0.5621,-0.3404,0.7266
1.0000,-0.5621,-0.3404,0.7266
1.0240,-0.5225,-0.3712,0.7354
1.0240,-0.5225,-0.3712,0.7354
1.0250,-0.5225,-0.3712,0.7354
1.0430,-0.5531,-0.3566,0.7515
1.0430,-0.5531,-0.3566,0.7515
1.0430,-0.5531,-0.3566,0.7515
1.0500,-0.5531,-0.3566,0.7515
1.0610,-0.6066,-0.3250,0.7737
1.0610,-0.6066,-0.3250,0.7737
1.0610,-0.6066,-0.3250,0.7737
1.0610,-0.6066,-0.3250,0.7737
1.0610,-0.6066,-0.3250,0.7737
1.0800,-0.6039,-0.3194,0.7772
1.0810,-0.6039,-0.3194,0.7772
1.0810,-0.6039,-0.3194,0.7772
1.1020,-0.5843,-0.3219,0.7449
1.1020,-0.5843,-0.3219,0.7449
1.1030,-0.5843,-0.3219,0.7449
1.1220,-0.5978,-0.3202,0.7161
1.1220,-0.5978,-0.3202,0.7161
1.1230,-0.5978,-0.3202,0.7161
1.1400,-0.6066,-0.3280,0.7253
1.1400,-0.6066,-0.3280,0.7253
1.1400,-0.6066,-0.3280,0.7253
1.1420,-0.6066,-0.3280,0.7253
1.1430,-0.6066,-0.3280,0.7253
1.1590,-0.5482,-0.3590,0.7376
1.1590,-0.5482,-0.3590,0.7376
1.1590,-0.5482,-0.3590,0.7376
1.1770,-0.5482,-0.3590,0.7376
1.1800,-0.5064,-0.3549,0.7087
1.1800,-0.5064,-0.3549,0.7087
1.1810,-0.5064,-0.3549,0.7087
1.1980,-0.5670,-0.3138,0.7539
1.1990,-0.5670,-0.3138,0.7539
1.1990,-0.5670,-0.3138,0.7539
1.2190,-0.6039,-0.3177,0.7955
1.2200,-0.6039,-0.3177,0.7955
1.2200,-0.6039,-0.3177,0.7955
1.2210,-0.6039,-0.3177,0.7955
1.2210,-0.6039,-0.3177,0.7955
1.2410,-0.5785,-0.3380,0.7520
1.2420,-0.5785,-0.3380,0.7520
1.2420,-0.5785,-0.3380,0.7520
1.2450,-0.5785,-0.3380,0.7520
1.2620,-0.5738,-0.3475,0.7503
1.2620,-0.5738,-0.3475,0.7503
1.2620,-0.5738,-0.3475,0.7503
1.2790,-0.5623,-0.3453,0.7552
1.2790,-0.5623,-0.3453,0.7552
1.2790,-0.5623,-0.3453,0.7552
1.2990,-0.5249,-0.3463,0.7376
1.2990,-0.5249,-0.3463,0.7376
1.2990,-0.5249,-0.3463,0.7376
1.3010,-0.5249,-0.3463,0.7376
1.3020,-0.5249,-0.3463,0.7376
1.3180,-0.5347,-0.3492,0.7095
1.3190,-0.5347,-0.3492,0.7095
1.3190,-0.5347,-0.3492,0.7095
1.3420,-0.5587,-0.3170,0.7197
1.3420,-0.5587,-0.3170,0.7197
1.3420,-0.5587,-0.3170,0.7197
1.3620,-0.5518,-0.3057,0.7385
1.3630,-0.5518,-0.3057,0.7385
1.3630,-0.5518,-0.3057,0.7385
1.3830,-0.5311,-0.3395,0.7361
1.3830,-0.5311,-0.3395,0.7361
1.3830,-0.5311,-0.3395,0.7361
1.3830,-0.5311,-0.3395,0.7361
1.3830,-0.5311,-0.3395,0.7361
1.4010,-0.5711,-0.3465,0.7312
1.4020,-0.5711,-0.3465,0.7312
1.4020,-0.5711,-0.3465,0.7312
1.4220,-0.6188,-0.3265,0.7710
1.4220,-0.6188,-0.3265,0.7710
1.4230,-0.6188,-0.3265,0.7710
1.4430,-0.5760,-0.3045,0.7425
1.4440,-0.5760,-0.3045,0.7425
1.4440,-0.5760,-0.3045,0.7425
1.4820,-0.5760,-0.3045,0.7425
1.4830,-0.5208,-0.3341,0.6992
1.4830,-0.5208,-0.3341,0.6992
1.4830,-0.5208,-0.3341,0.6992
1.4830,-0.5208,-0.3341,0.6992
1.4830,-0.5208,-0.3341,0.6992
1.4830,-0.5408,-0.3646,0.7097
1.4830,-0.5408,-0.3646,0.7097
1.4830,-0.5408,-0.3646,0.7097
1.5040,-0.5553,-0.3458,0.7273
1.5040,-0.5553,-0.3458,0.7273
1.5040,-0.5553,-0.3458,0.7273
1.5200,-0.5516,-0.3255,0.7417
1.5200,-0.5516,-0.3255,0.7417
1.5210,-0.5516,-0.3255,0.7417
1.5420,-0.5738,-0.3224,0.7322
1.5430,-0.5738,-0.3224,0.7322
1.5430,-0.5738,-0.3224,0.7322
1.5430,-0.5738,-0.3224,0.7322
1.5430,-0.5738,-0.3224,0.7322
1.5620,-0.5311,-0.3224,0.7349
1.5630,-0.5311,-0.3224,0.7349
1.5630,-0.5311,-0.3224,0.7349
1.5790,-0.5531,-0.3470,0.7598
1.5790,-0.5531,-0.3470,0.7598
1.5790,-0.5531,-0.3470,0.7598
1.5990,-0.5648,-0.3436,0.7564
1.5990,-0.5648,-0.3436,0.7564
1.5990,-0.5648,-0.3436,0.7564
1.6190,-0.5506,-0.3285,0.7583
1.6190,-0.5506,-0.3285,0.7583
1.6190,-0.5506,-0.3285,0.7583
1.6200,-0.5506,-0.3285,0.7583
1.6210,-0.5506,-0.3285,0.7583
1.6380,-0.5719,-0.3373,0.7527
1.6380,-0.5719,-0.3373,0.7527
1.6390,-0.5719,-0.3373,0.7527
1.6440,-0.5719,-0.3373,0.7527
1.6580,-0.5631,-0.3390,0.7359
1.6580,-0.5631,-0.3390,0.7359
1.6580,-0.5631,-0.3390,0.7359
1.6780,-0.5606,-0.3429,0.7451
1.6780,-0.5606,-0.3429,0.7451
1.6780,-0.5606,-0.3429,0.7451
1.6980,-0.5714,-0.3307,0.7442
1.6980,-0.5714,-0.3307,0.7442
1.6980,-0.5714,-0.3307,0.7442
1.6980,-0.5714,-0.3307,0.7442
1.6990,-0.5714,-0.3307,0.7442
1.7200,-0.5777,-0.3084,0.7209
1.7200,-0.5777,-0.3084,0.7209
1.7200,-0.5777,-0.3084,0.7209
1.7400,-0.5838,-0.3101,0.7381
1.7400,-0.5838,-0.3101,0.7381
1.7400,-0.5838,-0.3101,0.7381
1.7600,-0.5506,-0.3311,0.7327
1.7600,-0.5506,-0.3311,0.7327
1.7600,-0.5506,-0.3311,0.7327
1.7800,-0.5034,-0.3419,0.7202
1.7800,-0.5034,-0.3419,0.7202
1.7800,-0.5034,-0.3419,0.7202
1.7810,-0.5034,-0.3419,0.7202
1.7810,-0.5034,-0.3419,0.7202
1.7980,-0.5575,-0.3637,0.7508
1.7980,-0.5575,-0.3637,0.7508
1.7980,-0.5575,-0.3637,0.7508
1.8160,-0.6625,-0.3822,0.7623
1.8160,-0.6625,-0.3822,0.7623
1.8170,-0.6625,-0.3822,0.7623
1.8360,-0.6613,-0.3514,0.7676
1.8360,-0.6613,-0.3514,0.7676
1.8360,-0.6613,-0.3514,0.7676
1.8410,-0.6613,-0.3514,0.7676
1.8590,-0.6100,-0.2925,0.7456
1.8590,-0.6100,-0.2925,0.7456
1.8590,-0.6100,-0.2925,0.7456
1.8590,-0.6100,-0.2925,0.7456
1.8600,-0.6100,-0.2925,0.7456
1.8760,-0.6232,-0.2754,0.7373
1.8760,-0.6232,-0.2754,0.7373
1.8760,-0.6232,-0.2754,0.7373
1.8960,-0.6115,-0.3265,0.7153
1.8960,-0.6115,-0.3265,0.7153
1.8960,-0.6115,-0.3265,0.7153
1.9150,-0.5746,-0.3651,0.7163
1.9150,-0.5746,-0.3651,0.7163
1.9150,-0.5746,-0.3651,0.7163
1.9350,-0.5716,-0.3485,0.7212
1.9350,-0.5716,-0.3485,0.7212
1.9350,-0.5716,-0.3485,0.7212
1.9390,-0.5716,-0.3485,0.7212
1.9390,-0.5716,-0.3485,0.7212
1.9550,-0.5807,-0.3211,0.6921
1.9550,-0.5807,-0.3211,0.6921
1.9550,-0.5807,-0.3211,0.6921
1.9750,-0.5794,-0.3026,0.6999
1.9760,-0.5794,-0.3026,0.6999
1.9760,-0.5794,-0.3026,0.6999
1.9960,-0.5819,-0.3128,0.7183
1.9960,-0.5819,-0.3128,0.7183
2.0280,-0.5819,-0.3128,0.7183
2.0280,-0.5772,-0.3436,0.7209
2.0280,-0.5772,-0.3436,0.7209
2.0280,-0.5772,-0.3436,0.7209
2.0280,-0.5772,-0.3436,0.7209
2.0290,-0.5772,-0.3436,0.7209
2.0330,-0.5736,-0.3409,0.7070
2.0330,-0.5736,-0.3409,0.7070
2.0340,-0.5736,-0.3409,0.7070
2.0390,-0.5736,-0.3409,0.7070
2.0540,-0.5794,-0.3253,0.7202
2.0540,-0.5794,-0.3253,0.7202
2.0550,-0.5794,-0.3253,0.7202
2.0740,-0.5677,-0.3145,0.7224
2.0740,-0.5677,-0.3145,0.7224
2.0740,-0.5677,-0.3145,0.7224
2.0960,-0.5641,-0.3197,0.6994
2.0970,-0.5641,-0.3197,0.6994
2.0970,-0.5641,-0.3197,0.6994
2.0970,-0.5641,-0.3197,0.6994
2.0970,-0.5641,-0.3197,0.6994
2.1140,-0.5716,-0.2977,0.6980
2.1150,-0.5716,-0.2977,0.6980
2.1150,-0.5716,-0.2977,0.6980
2.1340,-0.5555,-0.2793,0.7361
2.1350,-0.5555,-0.2793,0.7361
2.1350,-0.5555,-0.2793,0.7361
2.1540,-0.5856,-0.3307,0.7368
2.1540,-0.5856,-0.3307,0.7368
2.1550,-0.5856,-0.3307,0.7368
2.1740,-0.5897,-0.3790,0.7175
2.1740,-0.5897,-0.3790,0.7175
2.1750,-0.5897,-0.3790,0.7175
2.1760,-0.5897,-0.3790,0.7175
2.1760,-0.5897,-0.3790,0.7175
2.1950,-0.5897,-0.3417,0.7180
2.1950,-0.5897,-0.3417,0.7180
2.1960,-0.5897,-0.3417,0.7180
2.2150,-0.6198,-0.2974,0.7119
2.2150,-0.6198,-0.2974,0.7119
2.2160,-0.6198,-0.2974,0.7119
2.2340,-0.5863,-0.3111,0.7075
2.2350,-0.5863,-0.3111,0.7075
2.2360,-0.5863,-0.3111,0.7075
2.2370,-0.5863,-0.3111,0.7075
2.2560,-0.6095,-0.3092,0.7420
2.2560,-0.6095,-0.3092,0.7420
2.2570,-0.6095,-0.3092,0.7420
2.2610,-0.6095,-0.3092,0.7420
2.2620,-0.6095,-0.3092,0.7420
2.2750,-0.6193,-0.3145,0.7400
2.2750,-0.6193,-0.3145,0.7400
2.2760,-0.6193,-0.3145,0.7400
2.2940,-0.5924,-0.3297,0.7290
2.2950,-0.5924,-0.3297,0.7290
2.2960,-0.5924,-0.3297,0.7290
2.3130,-0.6234,-0.3333,0.7439
2.3140,-0.6234,-0.3333,0.7439
2.3140,-0.6234,-0.3333,0.7439
2.3330,-0.6200,-0.3461,0.7637
2.3350,-0.6200,-0.3461,0.7637
2.3350,-0.6200,-0.3461,0.7637
2.3360,-0.6200,-0.3461,0.7637
2.3360,-0.6200,-0.3461,0.7637
2.3530,-0.6413,-0.3355,0.8036
2.3540,-0.6413,-0.3355,0.8036
2.3540,-0.6413,-0.3355,0.8036
2.3680,-0.6413,-0.3355,0.8036
2.3720,-0.6684,-0.3084,0.8170
2.3730,-0.6684,-0.3084,0.8170
2.3730,-0.6684,-0.3084,0.8170
2.3950,-0.6005,-0.3165,0.7877
2.3950,-0.6005,-0.3165,0.7877
2.3960,-0.6005,-0.3165,0.7877
2.4140,-0.5904,-0.3531,0.7610
2.4150,-0.5904,-0.3531,0.7610
2.4150,-0.5904,-0.3531,0.7610
2.4170,-0.5904,-0.3531,0.7610
2.4170,-0.5904,-0.3531,0.7610
2.4350,-0.5606,-0.3786,0.7307
2.4350,-0.5606,-0.3786,0.7307
2.4360,-0.5606,-0.3786,0.7307
2.4440,-0.5606,-0.3786,0.7307
2.4540,-0.5088,-0.3619,0.7180
2.4550,-0.5088,-0.3619,0.7180
2.4550,-0.5088,-0.3619,0.7180
2.4720,-0.5289,-0.3089,0.7725
2.4720,-0.5289,-0.3089,0.7725
2.4730,-0.5289,-0.3089,0.7725
2.4930,-0.5425,-0.2701,0.7351
2.4950,-0.5425,-0.2701,0.7351
2.4950,-0.5425,-0.2701,0.7351
2.4960,-0.5425,-0.2701,0.7351
2.4960,-0.5425,-0.2701,0.7351
2.5130,-0.6349,-0.3006,0.6814
2.5140,-0.6349,-0.3006,0.6814
2.5150,-0.6349,-0.3006,0.6814
2.5310,-0.6054,-0.3935,0.7461
2.5320,-0.6054,-0.3935,0.7461
2.5320,-0.6054,-0.3935,0.7461
2.6360,-0.5042,-0.3512,0.7596
2.6370,-0.5042,-0.3512,0.7596
2.6370,-0.5042,-0.3512,0.7596
2.6370,-0.5489,-0.2185,0.7671
2.6380,-0.5489,-0.2185,0.7671
2.6380,-0.5489,-0.2185,0.7671
2.6380,-0.5489,-0.2185,0.7671
2.6380,-0.5489,-0.2185,0.7671
2.6390,-0.6115,-0.2097,0.7725
2.6390,-0.6115,-0.2097,0.7725
2.6390,-0.6115,-0.2097,0.7725
2.6390,-0.6327,-0.3187,0.7385
2.6390,-0.6327,-0.3187,0.7385
2.6400,-0.6327,-0.3187,0.7385
2.6400,-0.5611,-0.3656,0.7085
2.6400,-0.5611,-0.3656,0.7085
2.6400,-0.5611,-0.3656,0.7085
2.6410,-0.5611,-0.3656,0.7085
2.6500,-0.5313,-0.2986,0.6716
2.6500,-0.5313,-0.2986,0.6716
2.6500,-0.5313,-0.2986,0.6716
2.6530,-0.5313,-0.2986,0.6716
2.6530,-0.5313,-0.2986,0.6716
2.6700,-0.5619,-0.2666,0.6752
