
time,AccelerometerX,AccelerometerY,AccelerometerZ
0.0070,-0.1889,-0.9470,-0.2050
0.0070,-0.1889,-0.9470,-0.2050
0.0070,-0.1889,-0.9470,-0.2050
0.0210,-0.1696,-0.9873,-0.2268
0.0210,-0.1696,-0.9873,-0.2268
0.0220,-0.1696,-0.9873,-0.2268
0.0220,-0.1696,-0.9873,-0.2268
0.0220,-0.1696,-0.9873,-0.2268
0.0460,-0.2143,-0.9250,-0.2732
0.0460,-0.2143,-0.9250,-0.2732
0.0460,-0.2143,-0.9250,-0.2732
0.0540,-0.1664,-0.9079,-0.3133
0.0540,-0.1664,-0.9079,-0.3133
0.0540,-0.1664,-0.9079,-0.3133
0.0720,-0.1918,-0.9179,-0.3128
0.0720,-0.1918,-0.9179,-0.3128
0.0730,-0.1918,-0.9179,-0.3128
0.0920,-0.1848,-0.9016,-0.2801
0.0930,-0.1848,-0.9016,-0.2801
0.0930,-0.1848,-0.9016,-0.2801
0.0950,-0.1848,-0.9016,-0.2801
0.0950,-0.1848,-0.9016,-0.2801
0.1110,-0.1848,-0.9016,-0.2801
0.1120,-0.1188,-0.9074,-0.2872
0.1120,-0.1188,-0.9074,-0.2872
0.1130,-0.1188,-0.9074,-0.2872
0.1330,-0.1342,-0.9011,-0.2781
0.1330,-0.1342,-0.9011,-0.2781
0.1330,-0.1342,-0.9011,-0.2781
0.1530,-0.1554,-0.8876,-0.2632
0.1530,-0.1554,-0.8876,-0.2632
0.1530,-0.1554,-0.8876,-0.2632
0.1720,-0.1415,-0.8932,-0.2867
0.1730,-0.1415,-0.8932,-0.2867
0.1730,-0.1415,-0.8932,-0.2867
0.1750,-0.1415,-0.8932,-0.2867
0.1760,-0.1415,-0.8932,-0.2867
0.1920,-0.1496,-0.9025,-0.3016
0.1920,-0.1496,-0.9025,-0.3016
0.1920,-0.1496,-0.9025,-0.3016
0.2130,-0.1349,-0.9079,-0.3048
0.2130,-0.1349,-0.9079,-0.3048
0.2140,-0.1349,-0.9079,-0.3048
0.2330,-0.1246,-0.9165,-0.2940
0.2330,-0.1246,-0.9165,-0.2940
0.2330,-0.1246,-0.9165,-0.2940
0.2530,-0.1623,-0.9143,-0.2725
0.2530,-0.1623,-0.9143,-0.2725
0.2530,-0.1623,-0.9143,-0.2725
