
time,AccelerometerX,AccelerometerY,AccelerometerZ
0.0100,-0.7779,-0.6014,-0.1178
0.0100,-0.7779,-0.6014,-0.1178
0.0100,-0.7779,-0.6014,-0.1178
0.0470,-0.7615,-0.6151,-0.1268
0.0480,-0.7615,-0.6151,-0.1268
0.0480,-0.7615,-0.6151,-0.1268
0.0530,-0.7574,-0.5944,-0.1349
0.0530,-0.7574,-0.5944,-0.1349
0.0530,-0.7574,-0.5944,-0.1349
0.0700,-0.7855,-0.5719,-0.1349
0.0700,-0.7855,-0.5719,-0.1349
0.0700,-0.7855,-0.5719,-0.1349
0.0730,-0.7855,-0.5719,-0.1349
0.0730,-0.7855,-0.5719,-0.1349
0.0890,-0.7623,-0.5936,-0.1229
0.0900,-0.7623,-0.5936,-0.1229
0.0900,-0.7623,-0.5936,-0.1229
0.1090,-0.7689,-0.5941,-0.1273
0.1090,-0.7689,-0.5941,-0.1273
0.1100,-0.7689,-0.5941,-0.1273
0.1290,-0.7769,-0.5873,-0.1251
0.1290,-0.7769,-0.5873,-0.1251
0.1300,-0.7769,-0.5873,-0.1251
0.1490,-0.7906,-0.5963,-0.1530
0.1500,-0.7906,-0.5963,-0.1530
0.1500,-0.7906,-0.5963,-0.1530
0.1530,-0.7906,-0.5963,-0.1530
0.1530,-0.7906,-0.5963,-0.1530
0.1700,-0.7789,-0.5995,-0.1633
0.1700,-0.7789,-0.5995,-0.1633
0.1700,-0.7789,-0.5995,-0.1633
0.1890,-0.7625,-0.6012,-0.1466
0.1900,-0.7625,-0.6012,-0.1466
0.1900,-0.7625,-0.6012,-0.1466
0.1920,-0.7625,-0.6012,-0.1466
0.2090,-0.7718,-0.5841,-0.1435
0.2090,-0.7718,-0.5841,-0.1435
0.2090,-0.7718,-0.5841,-0.1435
0.2110,-0.7718,-0.5841,-0.1435
0.2300,-0.7884,-0.5726,-0.1459
0.2300,-0.7884,-0.5726,-0.1459
0.2300,-0.7884,-0.5726,-0.1459
0.2330,-0.7884,-0.5726,-0.1459
0.2330,-0.7884,-0.5726,-0.1459
0.2490,-0.7847,-0.5819,-0.1488
0.2490,-0.7847,-0.5819,-0.1488
0.2490,-0.7847,-0.5819,-0.1488
0.2700,-0.8006,-0.5787,-0.1457
0.2700,-0.8006,-0.5787,-0.1457
0.2700,-0.8006,-0.5787,-0.1457
0.2890,-0.7989,-0.5731,-0.1369
0.2900,-0.7989,-0.5731,-0.1369
0.2900,-0.7989,-0.5731,-0.1369
0.3090,-0.8077,-0.5697,-0.1146
0.3090,-0.8077,-0.5697,-0.1146
0.3100,-0.8077,-0.5697,-0.1146
0.3120,-0.8077,-0.5697,-0.1146
0.3120,-0.8077,-0.5697,-0.1146
0.3290,-0.7899,-0.5750,-0.1158
0.3290,-0.7899,-0.5750,-0.1158
0.3290,-0.7899,-0.5750,-0.1158
0.3490,-0.7706,-0.5753,-0.1239
0.3490,-0.7706,-0.5753,-0.1239
0.3490,-0.7706,-0.5753,-0.1239
0.3690,-0.7732,-0.5707,-0.1315
0.3690,-0.7732,-0.5707,-0.1315
0.3700,-0.7732,-0.5707,-0.1315
0.3890,-0.7801,-0.5768,-0.1220
0.3890,-0.7801,-0.5768,-0.1220
0.3890,-0.7801,-0.5768,-0.1220
0.3910,-0.7801,-0.5768,-0.1220
0.3920,-0.7801,-0.5768,-0.1220
0.3940,-0.7801,-0.5768,-0.1220
0.4080,-0.7872,-0.5907,-0.1122
0.4080,-0.7872,-0.5907,-0.1122
0.4080,-0.7872,-0.5907,-0.1122
0.4280,-0.7779,-0.5975,-0.1176
0.4280,-0.7779,-0.5975,-0.1176
0.4290,-0.7779,-0.5975,-0.1176
0.4490,-0.7537,-0.6012,-0.1088
0.4490,-0.7537,-0.6012,-0.1088
0.4500,-0.7537,-0.6012,-0.1088
0.4690,-0.7667,-0.5961,-0.0987
0.4690,-0.7667,-0.5961,-0.0987
0.4700,-0.7667,-0.5961,-0.0987
0.4720,-0.7667,-0.5961,-0.0987
0.4720,-0.7667,-0.5961,-0.0987
0.4880,-0.7745,-0.5843,-0.0990
0.4880,-0.7745,-0.5843,-0.0990
0.4890,-0.7745,-0.5843,-0.0990
0.5080,-0.7759,-0.5731,-0.1034
0.5090,-0.7759,-0.5731,-0.1034
0.5090,-0.7759,-0.5731,-0.1034
0.5280,-0.7642,-0.5755,-0.1048
0.5280,-0.7642,-0.5755,-0.1048
0.5280,-0.7642,-0.5755,-0.1048
0.5470,-0.7742,-0.5645,-0.1095
0.5470,-0.7742,-0.5645,-0.1095
0.5470,-0.7742,-0.5645,-0.1095
0.5520,-0.7742,-0.5645,-0.1095
