
time,AccelerometerX,AccelerometerY,AccelerometerZ
0.0110,-0.7789,-0.5614,-0.1290
0.0110,-0.7789,-0.5614,-0.1290
0.0120,-0.7789,-0.5614,-0.1290
0.0140,-0.7789,-0.5614,-0.1290
0.0250,-0.7144,-0.5672,-0.1987
0.0250,-0.7144,-0.5672,-0.1987
0.0250,-0.7144,-0.5672,-0.1987
0.0270,-0.7144,-0.5672,-0.1987
0.0270,-0.7144,-0.5672,-0.1987
0.0510,-0.6914,-0.5694,-0.2102
0.0510,-0.6914,-0.5694,-0.2102
0.0510,-0.6914,-0.5694,-0.2102
0.0680,-0.8028,-0.5687,-0.2302
0.0680,-0.8028,-0.5687,-0.2302
0.0680,-0.8028,-0.5687,-0.2302
0.0840,-0.8233,-0.5704,-0.1667
0.0850,-0.8233,-0.5704,-0.1667
0.0850,-0.8233,-0.5704,-0.1667
0.1050,-0.8260,-0.5411,-0.1239
0.1050,-0.8260,-0.5411,-0.1239
0.1050,-0.8260,-0.5411,-0.1239
0.1090,-0.8260,-0.5411,-0.1239
0.1090,-0.8260,-0.5411,-0.1239
0.1250,-0.8153,-0.5262,-0.1420
0.1250,-0.8153,-0.5262,-0.1420
0.1250,-0.8153,-0.5262,-0.1420
0.1450,-0.8009,-0.5425,-0.1510
0.1450,-0.8009,-0.5425,-0.1510
0.1450,-0.8009,-0.5425,-0.1510
0.1660,-0.7950,-0.5518,-0.1818
0.1660,-0.7950,-0.5518,-0.1818
0.1660,-0.7950,-0.5518,-0.1818
0.1850,-0.7830,-0.5641,-0.1855
0.1850,-0.7830,-0.5641,-0.1855
0.1850,-0.7830,-0.5641,-0.1855
0.1890,-0.7830,-0.5641,-0.1855
0.1890,-0.7830,-0.5641,-0.1855
0.2050,-0.7970,-0.5570,-0.1870
0.2050,-0.7970,-0.5570,-0.1870
0.2050,-0.7970,-0.5570,-0.1870
0.2130,-0.7970,-0.5570,-0.1870
0.2250,-0.7767,-0.5528,-0.1970
0.2250,-0.7767,-0.5528,-0.1970
0.2250,-0.7767,-0.5528,-0.1970
0.2440,-0.7554,-0.5572,-0.1950
0.2440,-0.7554,-0.5572,-0.1950
0.2450,-0.7554,-0.5572,-0.1950
0.2650,-0.7698,-0.5560,-0.1992
0.2650,-0.7698,-0.5560,-0.1992
0.2650,-0.7698,-0.5560,-0.1992
0.2670,-0.7698,-0.5560,-0.1992
0.2670,-0.7698,-0.5560,-0.1992
0.2840,-0.8026,-0.5386,-0.1733
0.2850,-0.8026,-0.5386,-0.1733
0.2850,-0.8026,-0.5386,-0.1733
0.3040,-0.8224,-0.5281,-0.1791
0.3040,-0.8224,-0.5281,-0.1791
0.3040,-0.8224,-0.5281,-0.1791
0.3240,-0.8321,-0.5521,-0.1662
0.3240,-0.8321,-0.5521,-0.1662
0.3240,-0.8321,-0.5521,-0.1662
0.3430,-0.8194,-0.5675,-0.1413
0.3440,-0.8194,-0.5675,-0.1413
0.3440,-0.8194,-0.5675,-0.1413
0.3460,-0.8194,-0.5675,-0.1413
0.3460,-0.8194,-0.5675,-0.1413
0.3630,-0.7813,-0.5623,-0.1469
0.3630,-0.7813,-0.5623,-0.1469
0.3630,-0.7813,-0.5623,-0.1469
0.3830,-0.7855,-0.5582,-0.1840
