
time,AccelerometerX,AccelerometerY,AccelerometerZ
0.0160,-0.2019,1.0303,0.1679
0.0160,-0.2019,1.0303,0.1679
0.0170,-0.2019,1.0303,0.1679
0.0170,-0.2173,1.0301,0.1620
0.0500,-0.2173,1.0301,0.1620
0.0500,-0.2173,1.0301,0.1620
0.0500,-0.2173,1.0301,0.1620
0.0510,-0.2104,1.0406,0.1493
0.0510,-0.2070,1.0303,0.1518
0.0650,-0.2070,1.0303,0.1518
0.0650,-0.2070,1.0303,0.1518
0.0660,-0.2070,1.0303,0.1518
0.0660,-0.2087,1.0259,0.1686
0.0660,-0.2087,1.0259,0.1686
0.0930,-0.2087,1.0259,0.1686
0.0930,-0.2087,1.0259,0.1686
0.0940,-0.2087,1.0259,0.1686
0.0960,-0.2116,1.0294,0.1691
0.1230,-0.2116,1.0294,0.1691
0.1240,-0.2116,1.0294,0.1691
0.1240,-0.2116,1.0294,0.1691
0.1250,-0.2146,1.0250,0.1593
0.1250,-0.2104,1.0230,0.1659
0.1430,-0.2104,1.0230,0.1659
0.1440,-0.2104,1.0230,0.1659
0.1440,-0.2104,1.0230,0.1659
0.1450,-0.2060,1.0240,0.1669
0.1450,-0.2060,1.0240,0.1669
0.1720,-0.2060,1.0240,0.1669
0.1740,-0.2060,1.0240,0.1669
0.1750,-0.2060,1.0240,0.1669
0.1750,-0.2060,1.0240,0.1669
0.1760,-0.2102,1.0167,0.1593
0.2050,-0.2102,1.0167,0.1593
0.2050,-0.2102,1.0167,0.1593
0.2050,-0.2102,1.0167,0.1593
0.2060,-0.2094,1.0184,0.1591
0.2060,-0.2075,1.0296,0.1618
0.2230,-0.2075,1.0296,0.1618
0.2240,-0.2075,1.0296,0.1618
0.2250,-0.2075,1.0296,0.1618
0.2250,-0.2065,1.0335,0.1571
0.2260,-0.2065,1.0335,0.1571
0.2540,-0.2065,1.0335,0.1571
0.2550,-0.2065,1.0335,0.1571
0.2550,-0.2065,1.0335,0.1571
0.2560,-0.2048,1.0313,0.1579
0.2860,-0.2048,1.0313,0.1579
0.2860,-0.2048,1.0313,0.1579
0.2860,-0.2048,1.0313,0.1579
0.2880,-0.2112,1.0374,0.1630
0.2880,-0.2048,1.0372,0.1672
0.3050,-0.2048,1.0372,0.1672
0.3050,-0.2048,1.0372,0.1672
0.3060,-0.2048,1.0372,0.1672
0.3060,-0.2038,1.0169,0.1542
0.3060,-0.2038,1.0169,0.1542
0.3330,-0.2038,1.0169,0.1542
0.3330,-0.2038,1.0169,0.1542
0.3340,-0.2038,1.0169,0.1542
0.3340,-0.2033,1.0115,0.1618
0.3650,-0.2033,1.0115,0.1618
0.3650,-0.2033,1.0115,0.1618
0.3650,-0.2033,1.0115,0.1618
0.3660,-0.2026,1.0169,0.1645
0.3660,-0.2055,1.0208,0.1625
0.3710,-0.2055,1.0208,0.1625
0.3840,-0.2055,1.0208,0.1625
0.3850,-0.2055,1.0208,0.1625
0.3850,-0.2055,1.0208,0.1625
0.3850,-0.2070,1.0257,0.1589
0.3860,-0.2070,1.0257,0.1589
0.4140,-0.2070,1.0257,0.1589
0.4150,-0.2070,1.0257,0.1589
0.4150,-0.2070,1.0257,0.1589
0.4150,-0.2116,1.0289,0.1606
0.4440,-0.2116,1.0289,0.1606
0.4440,-0.2116,1.0289,0.1606
0.4450,-0.2116,1.0289,0.1606
0.4450,-0.2141,1.0316,0.1657
0.4450,-0.2158,1.0277,0.1640
0.4640,-0.2158,1.0277,0.1640
0.4650,-0.2158,1.0277,0.1640
0.4650,-0.2158,1.0277,0.1640
0.4650,-0.2182,1.0203,0.1640
0.4650,-0.2182,1.0203,0.1640
0.4930,-0.2182,1.0203,0.1640
0.4940,-0.2182,1.0203,0.1640
0.4940,-0.2182,1.0203,0.1640
0.4940,-0.2156,1.0213,0.1579
0.5240,-0.2156,1.0213,0.1579
0.5250,-0.2156,1.0213,0.1579
0.5250,-0.2156,1.0213,0.1579
0.5250,-0.2141,1.0245,0.1598
0.5250,-0.2134,1.0255,0.1628
0.5440,-0.2134,1.0255,0.1628
0.5450,-0.2134,1.0255,0.1628
0.5450,-0.2134,1.0255,0.1628
0.5450,-0.2121,1.0272,0.1625
0.5450,-0.2121,1.0272,0.1625
0.5720,-0.2121,1.0272,0.1625
0.5740,-0.2121,1.0272,0.1625
0.5750,-0.2121,1.0272,0.1625
0.5750,-0.2121,1.0272,0.1625
0.5750,-0.2121,1.0233,0.1606
0.6040,-0.2121,1.0233,0.1606
0.6040,-0.2121,1.0233,0.1606
0.6040,-0.2121,1.0233,0.1606
0.6080,-0.2121,1.0237,0.1591
0.6080,-0.2131,1.0313,0.1593
0.6250,-0.2131,1.0313,0.1593
0.6250,-0.2131,1.0313,0.1593
0.6250,-0.2131,1.0313,0.1593
0.6260,-0.2136,1.0279,0.1579
0.6260,-0.2136,1.0279,0.1579
0.6540,-0.2136,1.0279,0.1579
0.6540,-0.2136,1.0279,0.1579
0.6550,-0.2136,1.0279,0.1579
0.6550,-0.2165,1.0235,0.1576
0.6840,-0.2165,1.0235,0.1576
0.6850,-0.2165,1.0235,0.1576
0.6850,-0.2165,1.0235,0.1576
0.6850,-0.2138,1.0242,0.1642
0.6850,-0.2077,1.0311,0.1669
0.7040,-0.2077,1.0311,0.1669
0.7040,-0.2077,1.0311,0.1669
0.7050,-0.2077,1.0311,0.1669
0.7070,-0.2087,1.0343,0.1625
0.7070,-0.2087,1.0343,0.1625
0.7340,-0.2087,1.0343,0.1625
0.7350,-0.2087,1.0343,0.1625
0.7350,-0.2087,1.0343,0.1625
0.7350,-0.2131,1.0286,0.1584
0.7640,-0.2131,1.0286,0.1584
0.7650,-0.2131,1.0286,0.1584
0.7650,-0.2131,1.0286,0.1584
0.7650,-0.2077,1.0247,0.1603
0.7650,-0.2021,1.0230,0.1650
0.7720,-0.2021,1.0230,0.1650
0.7840,-0.2021,1.0230,0.1650
0.7840,-0.2021,1.0230,0.1650
0.7850,-0.2021,1.0230,0.1650
0.7850,-0.1982,1.0252,0.1664
0.7850,-0.1982,1.0252,0.1664
