
time,AccelerometerX,AccelerometerY,AccelerometerZ
0.0190,-0.4621,0.9519,0.0511
0.0190,-0.4621,0.9519,0.0511
0.0190,-0.4621,0.9519,0.0511
0.0190,-0.4485,0.9463,0.0252
0.0480,-0.4485,0.9463,0.0252
0.0480,-0.4485,0.9463,0.0252
0.0490,-0.4485,0.9463,0.0252
0.0490,-0.4489,0.9649,0.0108
0.0490,-0.4489,0.9649,0.0108
0.0700,-0.4489,0.9649,0.0108
0.0700,-0.4489,0.9649,0.0108
0.0700,-0.4489,0.9649,0.0108
0.0700,-0.4526,0.9702,0.0435
0.0710,-0.4526,0.9429,0.0442
0.0980,-0.4526,0.9429,0.0442
0.0990,-0.4526,0.9429,0.0442
0.0990,-0.4526,0.9429,0.0442
0.0990,-0.4568,0.9404,0.0469
0.1190,-0.4568,0.9404,0.0469
0.1190,-0.4568,0.9404,0.0469
0.1200,-0.4568,0.9404,0.0469
0.1200,-0.4597,0.9460,0.0508
0.1200,-0.4597,0.9460,0.0508
0.1480,-0.4597,0.9460,0.0508
0.1490,-0.4597,0.9460,0.0508
0.1490,-0.4597,0.9460,0.0508
0.1490,-0.4560,0.9443,0.0440
0.1500,-0.4558,0.9426,0.0391
0.1590,-0.4558,0.9426,0.0391
0.1790,-0.4558,0.9426,0.0391
0.1790,-0.4558,0.9426,0.0391
0.1800,-0.4558,0.9426,0.0391
0.1800,-0.4619,0.9497,0.0415
0.1990,-0.4619,0.9497,0.0415
0.1990,-0.4619,0.9497,0.0415
0.1990,-0.4619,0.9497,0.0415
0.2000,-0.4646,0.9529,0.0474
0.2000,-0.4646,0.9529,0.0474
0.2290,-0.4646,0.9529,0.0474
0.2290,-0.4646,0.9529,0.0474
0.2290,-0.4646,0.9529,0.0474
0.2300,-0.4629,0.9519,0.0447
0.2300,-0.4639,0.9517,0.0425
0.2580,-0.4639,0.9517,0.0425
0.2590,-0.4639,0.9517,0.0425
0.2590,-0.4639,0.9517,0.0425
0.2600,-0.4641,0.9539,0.0371
0.2790,-0.4641,0.9539,0.0371
0.2820,-0.4641,0.9539,0.0371
0.2820,-0.4641,0.9539,0.0371
0.2820,-0.4609,0.9512,0.0386
0.2830,-0.4609,0.9512,0.0386
0.3090,-0.4609,0.9512,0.0386
0.3090,-0.4609,0.9512,0.0386
0.3090,-0.4609,0.9512,0.0386
0.3110,-0.4555,0.9470,0.0479
0.3110,-0.4536,0.9485,0.0503
0.3390,-0.4536,0.9485,0.0503
0.3390,-0.4536,0.9485,0.0503
0.3400,-0.4536,0.9485,0.0503
0.3410,-0.4485,0.9470,0.0455
0.3600,-0.4485,0.9470,0.0455
0.3610,-0.4485,0.9470,0.0455
0.3610,-0.4485,0.9470,0.0455
0.3630,-0.4485,0.9529,0.0418
0.3630,-0.4485,0.9529,0.0418
0.3650,-0.4485,0.9529,0.0418
0.3890,-0.4485,0.9529,0.0418
0.3890,-0.4485,0.9529,0.0418
0.3900,-0.4485,0.9529,0.0418
0.3920,-0.4509,0.9568,0.0403
0.3920,-0.4538,0.9536,0.0384
0.4190,-0.4538,0.9536,0.0384
0.4190,-0.4538,0.9536,0.0384
