
time,AccelerometerX,AccelerometerY,AccelerometerZ
0.0100,-0.1327,1.0418,0.2676
0.0100,-0.1327,1.0418,0.2676
0.0100,-0.1327,1.0418,0.2676
0.0110,-0.1347,1.0228,0.2561
0.0110,-0.1347,1.0228,0.2561
0.0490,-0.1347,1.0228,0.2561
0.0490,-0.1347,1.0228,0.2561
0.0500,-0.1347,1.0228,0.2561
0.0500,-0.1430,0.9758,0.2671
0.0500,-0.1342,1.0049,0.2879
0.0630,-0.1342,1.0049,0.2879
0.0630,-0.1342,1.0049,0.2879
0.0640,-0.1342,1.0049,0.2879
0.0640,-0.1342,1.0137,0.2852
0.0840,-0.1342,1.0137,0.2852
0.0850,-0.1342,1.0137,0.2852
0.0850,-0.1342,1.0137,0.2852
0.0860,-0.1303,1.0142,0.2693
0.0860,-0.1303,1.0142,0.2693
0.1140,-0.1303,1.0142,0.2693
0.1140,-0.1303,1.0142,0.2693
0.1140,-0.1303,1.0142,0.2693
0.1160,-0.1381,1.0130,0.2598
0.1160,-0.1413,1.0103,0.2635
0.1330,-0.1413,1.0103,0.2635
0.1440,-0.1413,1.0103,0.2635
0.1440,-0.1413,1.0103,0.2635
0.1440,-0.1413,1.0103,0.2635
0.1450,-0.1413,1.0103,0.2703
0.1640,-0.1413,1.0103,0.2703
0.1660,-0.1413,1.0103,0.2703
0.1660,-0.1413,1.0103,0.2703
0.1660,-0.1405,1.0215,0.2725
0.1670,-0.1405,1.0215,0.2725
0.1940,-0.1405,1.0215,0.2725
0.1940,-0.1405,1.0215,0.2725
0.1950,-0.1405,1.0215,0.2725
0.1960,-0.1439,1.0281,0.2691
0.1960,-0.1581,1.0215,0.2669
0.2230,-0.1581,1.0215,0.2669
0.2240,-0.1581,1.0215,0.2669
0.2240,-0.1581,1.0215,0.2669
0.2260,-0.1557,1.0064,0.2671
0.2440,-0.1557,1.0064,0.2671
0.2460,-0.1557,1.0064,0.2671
0.2460,-0.1557,1.0064,0.2671
0.2460,-0.1430,0.9961,0.2735
0.2460,-0.1430,0.9961,0.2735
0.2740,-0.1430,0.9961,0.2735
0.2740,-0.1430,0.9961,0.2735
0.2740,-0.1430,0.9961,0.2735
0.2760,-0.1347,0.9998,0.2832
0.2760,-0.1237,1.0303,0.2896
0.3040,-0.1237,1.0303,0.2896
0.3050,-0.1237,1.0303,0.2896
0.3050,-0.1237,1.0303,0.2896
0.3060,-0.1180,1.0352,0.2718
0.3240,-0.1180,1.0352,0.2718
0.3260,-0.1180,1.0352,0.2718
0.3260,-0.1180,1.0352,0.2718
0.3270,-0.1254,1.0203,0.2571
0.3270,-0.1254,1.0203,0.2571
0.3320,-0.1254,1.0203,0.2571
0.3340,-0.1254,1.0203,0.2571
0.3540,-0.1254,1.0203,0.2571
0.3550,-0.1254,1.0203,0.2571
0.3550,-0.1254,1.0203,0.2571
0.3560,-0.1322,1.0203,0.2808
0.3560,-0.1241,0.9976,0.2766
0.3840,-0.1241,0.9976,0.2766
0.3840,-0.1241,0.9976,0.2766
0.3850,-0.1241,0.9976,0.2766
0.3850,-0.1413,1.0015,0.2730
0.4040,-0.1413,1.0015,0.2730
0.4050,-0.1413,1.0015,0.2730
0.4050,-0.1413,1.0015,0.2730
